nohup: ignoring input
(INFO) (train_vae.py) (06-Jul-2026 17:55:03) /home/mae2183/miniconda3/envs/cryodrgn/bin/cryodrgn train_vae results_cryodrgn/J1442_real/inputs/particles.256.mrcs --poses results_cryodrgn/J1442_real/inputs/poses.pkl --ctf results_cryodrgn/J1442_real/inputs/ctf.pkl --zdim 10 --enc-dim 1024 --enc-layers 3 --dec-dim 1024 --dec-layers 3 --no-amp -n 50 --lazy --num-workers 4 --batch-size 64 --checkpoint 5 --log-interval 5000 -o results_cryodrgn/J1442_real/train_fullset
(INFO) (train_vae.py) (06-Jul-2026 17:55:03) cryoDRGN 4.3.0
(INFO) (train_vae.py) (06-Jul-2026 17:55:03) Namespace(particles='/home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/inputs/particles.256.mrcs', outdir='/home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/train_fullset', zdim=10, poses='/home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/inputs/poses.pkl', ctf='/home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/inputs/ctf.pkl', load=None, do_analysis=True, checkpoint=5, log_interval=5000, verbose=False, seed=13874, shuffle_seed=None, ind=None, invert_data=True, window=True, window_r=0.85, datadir=None, lazy=True, shuffler_size=0, num_workers=4, max_threads=16, ntilts=10, random_tilts=False, t_emb_dim=64, tlayers=3, tdim=1024, dose_per_tilt=None, angle_per_tilt=3, num_epochs=50, batch_size=64, wd=0, lr=0.0001, beta=None, beta_control=None, norm=None, amp=False, multigpu=False, do_pose_sgd=False, pretrain=1, emb_type='quat', pose_lr=0.0003, qlayers=3, qdim=1024, encode_mode='resid', enc_mask=None, use_real=False, players=3, pdim=1024, pe_type='gaussian', feat_sigma=0.5, pe_dim=None, domain='fourier', activation='relu', func=<function main at 0x7f2dc0fde8c0>)
(INFO) (train_vae.py) (06-Jul-2026 17:55:03) Use cuda True
(INFO) (train_vae.py) (06-Jul-2026 17:55:03) Loading dataset from /home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/inputs/particles.256.mrcs
(INFO) (dataset.py) (06-Jul-2026 17:55:05) Normalizing HT by 0 +/- 103.7162857055664
(INFO) (dataset.py) (06-Jul-2026 17:55:05) Normalized real space images by 0.00016562617383897305 +/- 0.403789222240448
(INFO) (train_vae.py) (06-Jul-2026 17:55:05) Loading ctf params from /home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/inputs/ctf.pkl
(INFO) (ctf.py) (06-Jul-2026 17:55:05) Image size (pix)  : 256
(INFO) (ctf.py) (06-Jul-2026 17:55:05) A/pix             : 1.037500023841858
(INFO) (ctf.py) (06-Jul-2026 17:55:05) DefocusU (A)      : 15058.4287109375
(INFO) (ctf.py) (06-Jul-2026 17:55:05) DefocusV (A)      : 14862.46875
(INFO) (ctf.py) (06-Jul-2026 17:55:05) Dfang (deg)       : -10.690818786621094
(INFO) (ctf.py) (06-Jul-2026 17:55:05) voltage (kV)      : 300.0
(INFO) (ctf.py) (06-Jul-2026 17:55:05) cs (mm)           : 2.700000047683716
(INFO) (ctf.py) (06-Jul-2026 17:55:05) w                 : 0.10000000149011612
(INFO) (ctf.py) (06-Jul-2026 17:55:05) Phase shift (deg) : 0.0
(INFO) (train_vae.py) (06-Jul-2026 17:55:05) HetOnlyVAE(
  (encoder): ResidLinearMLP(
    (main): Sequential(
      (0): MyLinear(in_features=51432, out_features=1024, bias=True)
      (1): ReLU()
      (2): ResidLinear(
        (linear): MyLinear(in_features=1024, out_features=1024, bias=True)
      )
      (3): ReLU()
      (4): ResidLinear(
        (linear): MyLinear(in_features=1024, out_features=1024, bias=True)
      )
      (5): ReLU()
      (6): ResidLinear(
        (linear): MyLinear(in_features=1024, out_features=1024, bias=True)
      )
      (7): ReLU()
      (8): MyLinear(in_features=1024, out_features=20, bias=True)
    )
  )
  (decoder): FTPositionalDecoder(
    (decoder): ResidLinearMLP(
      (main): Sequential(
        (0): MyLinear(in_features=778, out_features=1024, bias=True)
        (1): ReLU()
        (2): ResidLinear(
          (linear): MyLinear(in_features=1024, out_features=1024, bias=True)
        )
        (3): ReLU()
        (4): ResidLinear(
          (linear): MyLinear(in_features=1024, out_features=1024, bias=True)
        )
        (5): ReLU()
        (6): ResidLinear(
          (linear): MyLinear(in_features=1024, out_features=1024, bias=True)
        )
        (7): ReLU()
        (8): MyLinear(in_features=1024, out_features=2, bias=True)
      )
    )
  )
)
(INFO) (train_vae.py) (06-Jul-2026 17:55:05) 59785238 parameters in model
(INFO) (train_vae.py) (06-Jul-2026 17:55:05) 55836692 parameters in encoder
(INFO) (train_vae.py) (06-Jul-2026 17:55:05) 3948546 parameters in decoder
(WARNING) (utils.py) (06-Jul-2026 17:55:05) Warning: /home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/train_fullset/config.yaml already exists. Overwriting.
(INFO) (train_vae.py) (06-Jul-2026 17:55:06) Using 4 workers for data loading
(INFO) (train_vae.py) (06-Jul-2026 17:57:17) # [Train Epoch: 1/50] [5056/230396 particles] gen loss=0.493787, kld=7.303303, beta=0.100000, loss=0.493801
(INFO) (train_vae.py) (06-Jul-2026 17:59:15) # [Train Epoch: 1/50] [10048/230396 particles] gen loss=0.493035, kld=12.862247, beta=0.100000, loss=0.493060
(INFO) (train_vae.py) (06-Jul-2026 18:00:51) # [Train Epoch: 1/50] [15040/230396 particles] gen loss=0.490561, kld=13.990519, beta=0.100000, loss=0.490588
(INFO) (train_vae.py) (06-Jul-2026 18:02:25) # [Train Epoch: 1/50] [20032/230396 particles] gen loss=0.489698, kld=13.559975, beta=0.100000, loss=0.489724
(INFO) (train_vae.py) (06-Jul-2026 18:03:59) # [Train Epoch: 1/50] [25024/230396 particles] gen loss=0.491827, kld=12.758320, beta=0.100000, loss=0.491852
(INFO) (train_vae.py) (06-Jul-2026 18:05:34) # [Train Epoch: 1/50] [30016/230396 particles] gen loss=0.492988, kld=12.857046, beta=0.100000, loss=0.493013
(INFO) (train_vae.py) (06-Jul-2026 18:07:08) # [Train Epoch: 1/50] [35008/230396 particles] gen loss=0.491398, kld=11.702309, beta=0.100000, loss=0.491421
(INFO) (train_vae.py) (06-Jul-2026 18:08:42) # [Train Epoch: 1/50] [40000/230396 particles] gen loss=0.487926, kld=11.078451, beta=0.100000, loss=0.487947
(INFO) (train_vae.py) (06-Jul-2026 18:10:17) # [Train Epoch: 1/50] [45056/230396 particles] gen loss=0.490727, kld=10.747080, beta=0.100000, loss=0.490748
(INFO) (train_vae.py) (06-Jul-2026 18:11:51) # [Train Epoch: 1/50] [50048/230396 particles] gen loss=0.492417, kld=10.655453, beta=0.100000, loss=0.492437
(INFO) (train_vae.py) (06-Jul-2026 18:13:26) # [Train Epoch: 1/50] [55040/230396 particles] gen loss=0.489592, kld=9.775145, beta=0.100000, loss=0.489611
(INFO) (train_vae.py) (06-Jul-2026 18:15:00) # [Train Epoch: 1/50] [60032/230396 particles] gen loss=0.490701, kld=9.438927, beta=0.100000, loss=0.490719
(INFO) (train_vae.py) (06-Jul-2026 18:16:34) # [Train Epoch: 1/50] [65024/230396 particles] gen loss=0.491018, kld=9.285278, beta=0.100000, loss=0.491036
(INFO) (train_vae.py) (06-Jul-2026 18:18:08) # [Train Epoch: 1/50] [70016/230396 particles] gen loss=0.488992, kld=8.806501, beta=0.100000, loss=0.489009
(INFO) (train_vae.py) (06-Jul-2026 18:19:43) # [Train Epoch: 1/50] [75008/230396 particles] gen loss=0.490868, kld=8.461475, beta=0.100000, loss=0.490884
(INFO) (train_vae.py) (06-Jul-2026 18:21:17) # [Train Epoch: 1/50] [80000/230396 particles] gen loss=0.489232, kld=8.111882, beta=0.100000, loss=0.489247
(INFO) (train_vae.py) (06-Jul-2026 18:22:52) # [Train Epoch: 1/50] [85056/230396 particles] gen loss=0.489926, kld=8.061007, beta=0.100000, loss=0.489942
(INFO) (train_vae.py) (06-Jul-2026 18:24:26) # [Train Epoch: 1/50] [90048/230396 particles] gen loss=0.490061, kld=7.378266, beta=0.100000, loss=0.490075
(INFO) (train_vae.py) (06-Jul-2026 18:26:00) # [Train Epoch: 1/50] [95040/230396 particles] gen loss=0.489880, kld=7.569232, beta=0.100000, loss=0.489894
(INFO) (train_vae.py) (06-Jul-2026 18:27:34) # [Train Epoch: 1/50] [100032/230396 particles] gen loss=0.490901, kld=7.406879, beta=0.100000, loss=0.490916
(INFO) (train_vae.py) (06-Jul-2026 18:29:08) # [Train Epoch: 1/50] [105024/230396 particles] gen loss=0.490136, kld=6.908977, beta=0.100000, loss=0.490149
(INFO) (train_vae.py) (06-Jul-2026 18:30:42) # [Train Epoch: 1/50] [110016/230396 particles] gen loss=0.488877, kld=6.362911, beta=0.100000, loss=0.488890
(INFO) (train_vae.py) (06-Jul-2026 18:32:16) # [Train Epoch: 1/50] [115008/230396 particles] gen loss=0.490956, kld=6.148920, beta=0.100000, loss=0.490968
(INFO) (train_vae.py) (06-Jul-2026 18:33:50) # [Train Epoch: 1/50] [120000/230396 particles] gen loss=0.488525, kld=6.343233, beta=0.100000, loss=0.488537
(INFO) (train_vae.py) (06-Jul-2026 18:35:26) # [Train Epoch: 1/50] [125056/230396 particles] gen loss=0.489896, kld=5.934851, beta=0.100000, loss=0.489908
(INFO) (train_vae.py) (06-Jul-2026 18:37:00) # [Train Epoch: 1/50] [130048/230396 particles] gen loss=0.491656, kld=5.982555, beta=0.100000, loss=0.491668
(INFO) (train_vae.py) (06-Jul-2026 18:38:34) # [Train Epoch: 1/50] [135040/230396 particles] gen loss=0.491519, kld=5.434076, beta=0.100000, loss=0.491529
(INFO) (train_vae.py) (06-Jul-2026 18:40:08) # [Train Epoch: 1/50] [140032/230396 particles] gen loss=0.491248, kld=5.186669, beta=0.100000, loss=0.491258
(INFO) (train_vae.py) (06-Jul-2026 18:41:42) # [Train Epoch: 1/50] [145024/230396 particles] gen loss=0.488373, kld=4.873641, beta=0.100000, loss=0.488383
(INFO) (train_vae.py) (06-Jul-2026 18:43:17) # [Train Epoch: 1/50] [150016/230396 particles] gen loss=0.491869, kld=4.512733, beta=0.100000, loss=0.491878
