uid,basin,cryosparc_hard_class
14100535368491313978,1,P6
15112511770187434680,1,P7
8427154380399523129,1,P6
6259354983447605939,1,P6
9930574103024710582,1,P6
2120408523693734738,1,P6
4065665625002918970,1,P6
14669200451072902841,1,P6
3439529277601908224,1,P6
15230432380189698736,1,P6
16812390816948353294,1,P6
12221248383482764182,1,P6
1465101379619423561,1,P6
18080482028287815519,1,P6
10785960835797947125,1,P6
11408767796159017524,1,P6
11843967501497896887,1,P6
5780026050233502521,1,P6
1391888600058225052,1,P6
6817451414129014674,1,P6
11186493659537875910,1,P6
13194983056872982420,1,P6
12671929893871733273,1,P6
10123284178347414354,1,P6
5399770054584618003,1,P6
8171305078100779861,1,P6
340949708988168979,1,P6
5672383325985203412,1,P6
3046595862935319863,1,P6
17691784521850588083,1,P6
7342681364397692879,1,P6
15997320083353006922,1,P6
17883596688023559061,1,P6
4299889617599721361,1,P6
17301789378465271072,1,P6
4251169137677297488,1,P6
15073018618141768358,1,P6
14026022646667175050,1,P6
11492826946880017935,1,P6
13203024714991836094,1,P6
9144677599570405345,1,P6
12428128835782055817,1,P6
17438859270187174182,1,P6
6496706753210791572,1,P6
11667214214397379257,1,P6
5735921593988238416,1,P6
13866892386134078734,1,P6
1006590822962778530,1,P6
12560587730992913619,1,P6
5048112856816470115,1,P6
10034591609458590874,1,P6
2433875700539815262,1,P7
2087324164856066940,1,P6
13133003322104436161,1,P6
8499537092941829746,1,P6
2060359660452859953,1,P6
17322962364126538215,1,P6
15591036113949743684,1,P6
9077535779338476513,1,P6
7020376393694777901,1,P6
8130040768141021627,1,P6
6111402561165589266,1,P6
13314164965728606278,1,P6
4296264026457529021,1,P6
4165194364096913335,1,P6
6095779464991989418,1,P6
6007515998241631312,1,P6
1271189820157981452,1,P6
10877421559257832570,1,P6
2810935028286555012,1,P6
5063040226189079248,1,P6
5836099618493808391,1,P6
16234284229959126109,1,P6
658864851673121159,1,P6
9510562553040954007,1,P6
8515754706098091738,1,P6
14540504981511908932,1,P6
3967915407255878306,1,P6
8812779454407166606,1,P6
10656932876848384876,1,P13
10502482713193243242,1,P6
17832938703668830458,1,P6
7635653376872649922,1,P6
3529159809285792395,1,P8
10034329321577344857,1,P6
394943547251929395,1,P6
10418071783358748361,1,P6
16158116161979525194,1,P6
6767857301085065402,1,P6
14008808513304468486,1,P6
9432624791294083210,1,P6
2285966925678058123,1,P6
5356372409954057347,1,P6
13483628048073425350,1,P6
17945648405521033441,1,P6
9466454061401768425,1,P6
16259894021660583912,1,P6
3425179849044235981,1,P6
15769028477090343578,1,P6
7263755437780607380,1,P6
18380323782002791234,1,P6
11638045162489430185,1,P6
4962826197555366415,1,P6
12677328944229673986,1,P6
9955689586711302579,1,P6
3744409961905607898,1,P6
18105899022067064545,1,P6
11051312640730775638,1,P6
7600384189410262855,1,P6
13860176466561389957,1,P7
11323185243003319016,1,P6
8829096513867295483,1,P6
12362076785064462452,1,P6
1227158830839934854,1,P6
5331075056068546554,1,P6
169661233632447074,1,P6
847332673325847965,1,P6
5272906989216480494,1,P6
15680282681920486383,1,P6
9545497673583136119,1,P6
12631965764508612612,1,P6
15379760993605078065,1,P6
3125545756089917529,1,P6
118339834929655012,1,P6
284079665812610841,1,P6
11042316686977653087,1,P6
16329810061742079228,1,P8
12887963358782306391,1,P6
15108025636353023693,1,P6
1091837498168219972,1,P6
3328951335005869965,1,P6
12192444584197248109,1,P7
4160785332806392783,1,P6
9944297767341390075,1,P6
17885226575327753505,1,P6
16365943833230083066,1,P6
11355629703116856577,1,P6
16554199112556380995,1,P6
6251431275746105608,1,P6
5994842761348670785,1,P6
10573398200455156395,1,P6
15676356352580843844,1,P6
6194665142918551191,1,P6
4472257681033822134,1,P6
14996112370210631855,1,P6
7707721313729085608,1,P6
492813222340732939,1,P6
14406039668830665893,1,P6
18386137925633524546,1,P6
11054473715898011532,1,P6
12800330012475627721,1,P6
1405102910767750262,1,P6
15472252659527149557,1,P6
11166509856676549942,1,P7
7879632523050824817,1,P6
13608477076765370128,1,P6
4957762113176129126,1,P6
12785759402939711188,1,P6
12464690544408383030,1,P6
15564807580579097702,1,P6
14302661512181313708,1,P6
609474965266976341,1,P6
2304640211718318540,1,P6
12269664304079557340,1,P6
15401709810812974068,1,P6
17059288804089584232,1,P6
3638256713081377556,1,P6
5163005939225334410,1,P6
4469020514546565013,1,P6
4201724209443733889,1,P6
10191321563278283070,1,P6
14547540117474752536,1,P6
2291191127797431657,1,P6
12866891557395319178,1,P6
3167903381084063131,1,P6
14487763690479531505,1,P6
6668720752044640286,1,P7
7086122830205270141,1,P6
8772197656333320276,1,P6
17242221560218020092,1,P6
8830672360089262927,1,P6
13841740387471514938,1,P6
16222227366785610646,1,P6
595958046382950773,1,P12
3080255700930588289,1,P6
13269510677567304952,1,P6
11414027730350448830,1,P6
18050319739722604141,1,P6
2919178404319796929,1,P6
2038943601222752654,1,P6
17682301393008916308,1,P6
18383817557698413454,1,P6
10489083909254609982,1,P11
8304301618717067157,1,P6
15083709962403735001,1,P6
14585622704132544657,1,P6
12215371447785906219,1,P6
5098651548760448649,1,P6
1744024384759787791,1,P6
5452680181674846187,1,P6
6327683507674757260,1,P6
10210201144667242457,1,P6
12192978708761337023,1,P6
8498618834125974092,1,P6
152249416981560066,1,P6
5785976406073405431,1,P6
842007521525977472,1,P6
17471318434876478288,1,P6
9540210608762498516,1,P6
1225368410049673329,1,P6
6128756255136550561,1,P6
14103558731599976037,1,P6
6324446249614274942,1,P6
9219034513407960540,1,P6
443722031440048042,1,P6
1401266221783752558,1,P6
12265217488764575109,1,P9
3897267017838863989,1,P6
8567878377481567654,1,P6
15774959724426209766,1,P6
9262844127833075172,1,P6
12360651946014668239,1,P6
5536277028932188378,1,P7
11909243922319452719,1,P6
8110369145422921005,1,P6
4777752091674273222,1,P6
16873189116248951174,1,P6
13132020956232868522,1,P6
11925219047274959403,1,P6
13690930008137873058,1,P6
15340417623688507861,1,P6
11369177943721230705,1,P6
15118634551481029514,1,P6
10542992104329383651,1,P6
17632939708255515386,1,P7
827648820743668535,1,P6
15076885340549150419,1,P6
7782405850123218838,1,P6
14651397623807844048,1,P6
14325438432729777872,1,P6
14536788618792462597,1,P6
9401515753712313671,1,P9
11738063113142468344,1,P6
774883032390466702,1,P6
17890352752204359745,1,P6
4689549039174425027,1,P6
4951270704959551953,1,P6
3996991492341673308,1,P6
13422192629128468780,1,P6
8593597136591103249,1,P6
11665985434479704842,1,P6
3411708569119742614,1,P6
10984692322914343690,1,P6
4896058035982161726,1,P6
16545692994718619573,1,P6
7611125215826622643,1,P6
12140366548530439900,1,P6
9743775486862989662,1,P6
5982129500266464996,1,P6
13192914499405921069,1,P6
8451408864559982097,1,P6
12785206410220257688,1,P6
10785450292381128217,1,P9
14326708008661695051,1,P6
8462649228563575332,1,P6
16373766309953981078,1,P6
6535757229327749739,1,P6
5753477410673855583,1,P6
4605445443665452584,1,P6
6709141482068998634,1,P6
90247775167037606,1,P6
2861831084117974401,1,P6
13458891434772066506,1,P6
13455425470712498616,1,P6
17146092985944630836,1,P6
14701519880729158200,1,P6
7848935076569033958,1,P6
10573981235272189468,1,P6
11106779917916733229,1,P6
11154665443887757255,1,P6
16531317542973520329,1,P6
16771815422518638410,1,P7
7131723604374961680,1,P6
8963533849175980586,1,P6
17550333129644761589,1,P6
17574631859000405706,1,P6
14455105515054146639,1,P6
15652808838666766669,1,P6
5120110128908293591,1,P6
14986986938606887069,1,P6
12229996758661036322,1,P6
15517008080517553562,1,P6
325147133053525265,1,P6
12585435653130519681,1,P6
5956393647883368314,1,P6
16048349991543022188,1,P6
3667588972563410027,1,P6
2640421170963172477,1,P6
11427262638773546825,1,P6
154736752563952930,1,P6
7675265477637332008,1,P6
13910582104958581547,1,P6
14267431772213223414,1,P6
5345773296247229720,1,P13
5902156699233930800,1,P6
5484416614285198357,1,P6
8839670811692231036,1,P6
1278319726572275809,1,P6
11667021082632227125,1,P6
2797493606186100193,1,P6
15405296420918159411,1,P6
12979011657612568387,1,P6
15348475905255555803,1,P6
11827179985475477443,1,P6
12016365077979700777,1,P6
2443346259889495469,1,P6
7900043876647494068,1,P6
8756073312635326658,1,P6
2471722379198610432,1,P6
1477899829325162403,1,P6
15185905385513026495,1,P6
13005541553259163843,1,P6
17844364867745185387,1,P9
3623948874418114602,1,P6
10009709062436416860,1,P6
2176644769582669900,1,P6
3277308695327034575,1,P6
13729198243204893601,1,P6
11431531137309000202,1,P6
16967527474981804764,1,P6
2705880409408081819,1,P6
5998985022975263369,1,P6
14526715524074006848,1,P7
8346043138744181961,1,P6
10795104305188152419,1,P6
92659244263344215,1,P6
14769157775341189057,1,P6
4606028830511345263,1,P6
17243266967163237096,1,P6
15833831177494276269,1,P6
13053645598799204379,1,P6
12605951843804983273,1,P6
1811554082053402890,1,P6
8185542639334402542,1,P6
6863409413969738110,1,P6
10250541338397864403,1,P6
11721710003619529914,1,P6
8363949294410516193,1,P6
337459459245708736,1,P6
16785969372791866938,1,P6
321096921523228687,1,P6
7835613615090195495,1,P6
11754793135016285874,1,P6
9348026394834970530,1,P6
1368506432670027537,1,P10
14463036511758874589,1,P6
405736057849760014,1,P6
6958166363555964903,1,P6
4875902613909211317,1,P6
7148498734436336100,1,P6
8215373514072617897,1,P6
6782030436322003980,1,P6
2609082886714686114,1,P6
1153798624545134708,1,P6
16384671289738222837,1,P6
5012624533923321221,1,P6
5243878790365730155,1,P6
9180965183942122680,1,P6
6554484337524955805,1,P6
721443981046530893,1,P6
16697240246535438230,1,P6
4859262710939287664,1,P6
11286674718298798178,1,P6
3538336740386632149,1,P6
481618530110006996,1,P6
8374201793877721042,1,P6
827324342524566636,1,P6
7200824896494616109,1,P6
11300776479715640973,1,P6
8620642180437734974,1,P6
4731636718941493594,1,P6
9562690239368964253,1,P6
14171833082107617791,1,P9
3128246350267957840,1,P6
9856784716628197826,1,P6
3645952967620019022,1,P6
6980517521084695772,1,P6
14410789853778752881,1,P6
13194322258122792383,1,P6
15241791771194770739,1,P6
12115545824674770581,1,P6
1718076388013527368,1,P6
2675883191305895216,1,P6
12587239281459331971,1,P6
1306450296194887329,1,P6
8333472277758052613,1,P6
10224239818047142550,1,P6
11723032718664847294,1,P6
13150530364269431252,1,P6
4568749120582505883,1,P6
5217926600769127127,1,P6
3029884945601130907,1,P6
5753201902648502594,1,P13
17592981835491647022,1,P6
4623178943293937960,1,P6
14522688109504507105,1,P6
9766744647392195023,1,P6
11624045863977795484,1,P6
7727198966285343309,1,P6
14631597119682029081,1,P6
3653135486144997825,1,P6
2572601844965792998,1,P6
12692931996936921398,1,P6
6156009634076794337,1,P6
7133780253503384487,1,P6
17891022178438051670,1,P6
9440585525157758877,1,P6
2892577319553037440,1,P6
2214101261988493864,1,P6
10593348881657687385,1,P6
3652339085250472879,1,P6
14447782364155500316,1,P6
8797818394036807106,1,P6
2541188308327077755,1,P6
5174274315081245233,1,P6
7222026384659091862,1,P6
12785645222818988612,1,P6
13222541163651535792,1,P6
10940202089180582602,1,P6
13935830920034594294,1,P6
2610344685481502949,1,P6
11657713673558609833,1,P6
13272965639076464623,1,P6
14580370822177093620,1,P6
15803638067684790798,1,P6
11553674609426201959,1,P6
11203370446808370462,1,P6
3295082899057473740,1,P6
12692087595224691692,1,P6
14221820150620483190,1,P6
992072459596620866,1,P6
2588023325186203091,1,P6
16395667356295722944,1,P6
10714085772528381169,1,P6
11989780042310210982,1,P6
7010497017087059872,1,P6
4289971564803383821,1,P6
7762921134150740354,1,P6
12010957463940141389,1,P6
16901283923376488723,1,P6
7448727302807492646,1,P6
1611533932669664937,1,P6
18321444901061913910,1,P6
4865405129309957767,1,P6
14568591424483624998,1,P8
9460144967819652936,1,P6
9734607611305510319,1,P7
10746911185463874945,1,P6
2319317206106446471,1,P6
7367770151354714430,1,P6
6161736437686588402,1,P6
11374349575226421704,1,P6
17010646605624978439,1,P6
17577753205906826368,1,P6
14019829165195779254,1,P6
1001474266312916057,1,P6
10668807463268810707,1,P6
12711006097774674109,1,P6
9907838523860196028,1,P6
7290217298069664840,1,P6
411504892372309108,1,P6
1920861067171254927,1,P6
14935408924076197458,1,P6
3355804735128625677,1,P6
113550260659251541,1,P6
17443325864537162208,1,P6
13833857642505773683,1,P6
14977299697666096697,1,P6
1041037173219266591,1,P6
52976776679107625,1,P6
17111425053962388933,1,P6
15954591303978128201,1,P6
1671492396693994647,1,P6
16222708030536742398,1,P6
7833909209482412786,1,P13
14939495822736273800,1,P6
4817198635942192616,1,P6
9004374528889838992,1,P6
13452286825273198105,1,P6
4080836747591347114,1,P6
10398852587877500426,1,P6
9368378141249127085,1,P6
3337471320204012806,1,P6
7303700724805924022,1,P6
2327573221287274910,1,P6
15983620475707519492,1,P6
5408609569943339155,1,P6
14930801983875986153,1,P6
1723151905263424850,1,P6
1196625213548500440,1,P6
12833133583113988655,1,P6
4192461009155839787,1,P6
6846234950439619618,1,P6
13074748737998608431,1,P6
6788113781290384413,1,P6
14917830747797805853,1,P6
5996453262776723140,1,P6
10087333220497761889,1,P6
688404526766602668,1,P6
798666826176687223,1,P6
9147664962711921715,1,P6
11623176218169663670,1,P6
872994926706627781,1,P6
12743558259409226253,1,P6
2728210075873484424,1,P6
843227195933983254,1,P6
12465167764325308775,1,P6
14194814411051249097,1,P6
11522522608748327131,1,P6
16624711261956787596,1,P6
13548104304309874903,1,P6
11731780249383035122,1,P6
3227978681766760376,1,P6
10242918505804807343,1,P6
7931029365733250451,1,P6
13011049480073247360,1,P6
6754880400588171589,1,P6
7038098920265288347,1,P6
6252814744023728831,1,P6
4050045221206712830,1,P6
12204131317548566297,1,P6
9445987566624002954,1,P6
12128643516147681000,1,P6
17554026785800718541,1,P6
4852205738864320288,1,P6
3254107684527373278,1,P6
11596255363630272683,1,P6
6736249461268331857,1,P6
18144572364127424790,1,P6
7447312296515855418,1,P6
13821072146612041001,1,P6
13682528809787128563,1,P6
16510976906982477562,1,P6
14212488409540376275,1,P6
16769976077098398351,1,P6
8877162993767485923,1,P9
7843080031185546610,1,P6
9108676696771218925,1,P6
4094707080502394530,1,P6
2278488863258680951,1,P6
3808979660853779885,1,P6
10702538473091838774,1,P6
8572930116198359832,1,P6
11581377327473727738,1,P6
14984105561634039747,1,P6
2030585025110835250,1,P6
12264457985984203420,1,P6
5928339882000009268,1,P6
15754948364068839800,1,P6
5867580430100107838,1,P6
14266307257372194971,1,P6
14475807972038752008,1,P6
8116708945318530052,1,P6
12360579348155402284,1,P6
9573600959984208010,1,P6
7516043293454519002,1,P6
1110462151331107824,1,P6
11497884867419810820,1,P6
5362523232688419030,1,P6
7716397073742703551,1,P6
16101918631967802655,1,P6
16694859256988188104,1,P6
14280410045761502973,1,P6
501863596474028380,1,P6
12052707346123133539,1,P6
2922924530202944609,1,P6
1462214444192178896,1,P6
13478362229383840016,1,P6
15798043444443226388,1,P6
1767205560452460679,1,P9
14574751770373917034,1,P6
6260648968226388427,1,P6
9391578302718269540,1,P6
15337610140293823954,1,P6
15204499597817287957,1,P9
12080217904828009130,1,P6
13352949834397425613,1,P6
9364788531346040869,1,P6
2892182895285390834,1,P6
14127033013091110296,1,P6
15484922952196190039,1,P6
858767523570941270,1,P6
13807294894875458914,1,P6
11149275888901309370,1,P6
2346634554794221028,1,P6
2659855797480057950,1,P6
2799177672574893972,1,P6
8742290086198494555,1,P6
5438907275151493314,1,P6
11892880194586837473,1,P6
14297229478883864834,1,P6
17852203738099289724,1,P6
8739771832621475037,1,P6
17453527771633119450,1,P6
2003425903492347358,1,P9
17578854869554045175,1,P6
53809577732451609,1,P6
12505043946173636869,1,P6
10553686018263020010,1,P6
7982027125584562466,1,P6
13893426183244608223,1,P6
15549071055117275365,1,P6
4160016137113028396,1,P6
7684189932239347090,1,P6
12042340827912341264,1,P6
2205810541808824594,1,P6
17216462995758182789,1,P6
6168413062432913581,1,P6
12943055966471699546,1,P6
18262916958638175035,1,P6
9629406318048937454,1,P6
17012764498778463021,1,P6
12543859923379808840,1,P6
11638997682480848530,1,P6
2486251219094877735,1,P6
1584433353680130062,1,P6
8656457189404995413,1,P9
13968687567562192395,1,P10
1688106626355866481,1,P6
857561050454456150,1,P6
17642951386020591320,1,P6
362788247297140241,1,P6
11656702770285434754,1,P6
8871417002282598639,1,P6
7733953637661653483,1,P6
15381101373279127107,1,P6
7481775061409784113,1,P6
9897222926645256538,1,P6
15008062565448829117,1,P6
3346291439531464084,1,P6
6066676555105049716,1,P6
8880492227396100062,1,P6
7456928629284078495,1,P6
18333651364679732230,1,P6
12703282478787004166,1,P6
7354938915698675389,1,P6
18293135698171541702,1,P6
5381764821716361804,1,P6
4318265375807545375,1,P6
16030848759556726144,1,P6
5582532427281993838,1,P6
9574947142795558923,1,P6
10526034420605705235,1,P6
7555249125526607983,1,P6
1053072506562553356,1,P6
17386738079743078351,1,P6
1589324157182180210,1,P6
13674514383088064856,1,P6
13328039453153606496,1,P6
6751800527023143207,1,P6
9621682242959785287,1,P6
5127204159867802127,1,P6
17746060989245678345,1,P6
11859336740761394609,1,P6
10370816281533966571,1,P6
18435976732590748514,1,P6
15450748595823031581,1,P6
2847905999708143174,1,P6
5421058639996326662,1,P6
10365419362196963164,1,P6
6726386959481396871,1,P6
5807800490211512467,1,P6
8706783004840401465,1,P6
18080918832074095766,1,P6
9521169097726934339,1,P6
12883692069727096123,1,P6
16030941394017474996,1,P6
7853462056432006252,1,P6
3744468060677542015,1,P6
9205707039993590842,1,P6
15591617644143009373,1,P6
18424734813127220228,1,P6
11358561935430279813,1,P6
16607224457762676221,1,P6
16823483796134770914,1,P6
8474973805923401653,1,P6
13712748756078745887,1,P6
17989615891324780426,1,P6
16724108224870837929,1,P6
12299581371849345586,1,P6
6369670657285755112,1,P6
15424051586244871880,1,P6
966693176407880906,1,P6
5757245485880407313,1,P6
7969708906425792686,1,P6
17967946042214813173,1,P6
7134334937424616029,1,P6
13171694168599811638,1,P6
9835514743801427191,1,P6
12540660122567179886,1,P6
2517474056527710580,1,P6
14384454925651059722,1,P7
9136746697781658538,1,P6
16251957853096716647,1,P6
4771617789850973255,1,P6
8783343055778878811,1,P6
4599090474153049511,1,P6
10156043104413980176,1,P6
10016695784776874628,1,P6
1989526061548882894,1,P6
5306916149330573315,1,P6
18136532241424779582,1,P6
13373084383950098535,1,P6
16949802843303446054,1,P6
7486335398929128632,1,P6
17606298655681698169,1,P6
17210634005091002200,1,P6
409499998532416231,1,P6
5195292926804482496,1,P6
10995898649268511016,1,P6
7177514431448159235,1,P6
18255598829264198258,1,P6
16076588881474381291,1,P6
15764888788944845779,1,P6
1582549148929182338,1,P6
5194480029694079690,1,P6
16888557526486293769,1,P6
13419074544723026919,1,P6
13875339163181355368,1,P6
4587756446052205157,1,P6
3601905495135416381,1,P6
9108514246110679405,1,P6
12131978626889117494,1,P6
999307765005760128,1,P6
5538482019139594390,1,P6
10100224205448025326,1,P6
14735072068377294954,1,P6
16209317586778712800,1,P6
9850908051499460916,1,P6
13765338420004977043,1,P6
4501304253851689224,1,P6
13290180120315256881,1,P6
1030463343904847125,1,P6
13618012090767625528,1,P6
10601042058372086134,1,P6
5830775785662876276,1,P6
9934449127501215303,1,P6
11556408025132902836,1,P6
15308393362445261686,1,P7
17224929791214108604,1,P6
18206336799279742866,1,P6
5870772032897786948,1,P7
10006666766711645067,1,P6
9478006454297216602,1,P6
2790046142069747946,1,P6
2597345566278217586,1,P9
7775338020810062411,1,P6
13096698247224601356,1,P6
14902919678136484587,1,P9
6706409959713338142,1,P6
16681939619499081507,1,P6
1174659551964833939,1,P6
14614709409065137396,1,P6
17979263353734088359,1,P11
4213172123247791029,1,P6
5079977307798176463,1,P6
4661645497986105528,1,P6
9010733564755805943,1,P6
5476583246492502751,1,P6
11411658293568583508,1,P6
8493976208569784202,1,P6
17019306913822619719,1,P6
7901364899543339662,1,P6
6097371880963487902,1,P6
3439486237339270387,1,P9
1181162712908139902,1,P6
2371368379618205751,1,P6
11461995770558579027,1,P6
10141709548829068197,1,P9
18184922799378377833,1,P6
5207302511147464934,1,P6
9621844394002973880,1,P6
13269201804828823900,1,P6
17760736927641816485,1,P6
5076052601738382148,1,P6
11690661150407235463,1,P6
15552478102128433545,1,P6
10495812289780268937,1,P6
4296103512214329765,1,P6
2947904134229938307,1,P9
9592680180942875808,1,P6
4236533213045433037,1,P6
15597128808099244140,1,P7
1385163391043334355,1,P6
1051697202149951220,1,P6
7788947809599003973,1,P6
13618700074134603222,1,P6
13803798057385254610,1,P6
9962240639969627734,1,P6
5450689296529949342,1,P6
7382681360292213353,1,P6
3585466931952750387,1,P14
17442333510128160456,1,P6
12333402152449365099,1,P7
11961073379814587076,1,P6
9724137650722410637,1,P6
329235319557342725,1,P6
12195967936807230799,1,P6
637621652965023861,1,P6
7114791672402522133,1,P6
17501527344541584714,1,P6
8603588638476396890,1,P6
1308324648980207374,1,P6
8216342475487148356,1,P6
6697931799945642666,1,P6
14366496277978820938,1,P6
4678305805707056430,1,P6
16061234897035306513,1,P6
16719258298010611952,1,P6
17440130887081361026,1,P6
12867108009651939552,1,P6
3012433174182713632,1,P6
8999523465762724788,1,P6
3783164844739252941,1,P6
3157869273561789584,1,P9
12559631979216279121,1,P6
12395946474586165110,1,P6
2571960525306581770,1,P6
14166850069562059751,1,P6
6811401916215321805,1,P6
13578030358074287365,1,P6
3599843924068042093,1,P6
17939999533721153035,1,P6
14105811174650227499,1,P6
3210494538593999592,1,P6
5089509359469013536,1,P6
3520646898499960718,1,P6
6502801765753122300,1,P6
9351348815406791777,1,P6
10284459195750224058,1,P6
1759139739640422034,1,P6
15771407571002158510,1,P6
4815504585370151042,1,P6
1976660853975079657,1,P6
14006891757779015463,1,P6
2680036365618673450,1,P6
15409312828094899908,1,P11
927014750374563426,1,P9
17502432193097245137,1,P6
16734369107383512412,1,P6
1580592733823213475,1,P6
7733163883630095780,1,P6
7806587460449651158,1,P6
1187442844124592520,1,P6
13686388676172459754,1,P6
2708524754902132371,1,P6
16506415142226082647,1,P8
15307217406387246364,1,P7
2310081401435838879,1,P6
13639828036576073475,1,P6
3025729526263528648,1,P6
5792687599254394868,1,P6
17020522202127013720,1,P6
9819775293990187780,1,P6
13320245684299657058,1,P6
1436351463821938696,1,P6
11213766119593017441,1,P6
18173688929647656129,1,P6
2235276732707384022,1,P6
2661545979170731652,1,P6
2745234963315193175,1,P6
10427433156214107683,1,P6
5738489689260188138,1,P6
13059885220383760193,1,P6
15825084297557015788,1,P6
7397814864478404251,1,P6
4733216693138786343,1,P6
2375405466089957126,1,P6
4172426526380318035,1,P6
16697829822994548365,1,P6
7274016488082228130,1,P6
16506215515096569310,1,P6
10467383596756975010,1,P6
518371906083871371,1,P6
7306306563012308766,1,P6
8174039713660231857,1,P6
15796446584095912841,1,P6
6283528168336001242,1,P6
701193463792829637,1,P6
12463430741194200273,1,P6
6643626363530514188,1,P6
5738820416051430429,1,P6
14369328154467956023,1,P6
7245085934488652447,1,P6
17009771294931133913,1,P6
17662348339139087344,1,P6
10320335172673723289,1,P6
11191544116950380110,1,P6
15881788130255617105,1,P6
2636824648909334084,1,P6
17148883951136778486,1,P6
9513341772453901453,1,P6
11965393141377203563,1,P6
14531466881124139544,1,P6
1050864957435609186,1,P6
11615459408069482574,1,P6
15829446215421143788,1,P6
11385841259336457526,1,P6
11320883961498903960,1,P6
4608714635004938365,1,P6
11642819706717141222,1,P6
4987599938454829333,1,P6
4395603565764301300,1,P6
7584744561976005772,1,P6
16023625364312534189,1,P6
6402140626333486922,1,P6
10354618251579692451,1,P6
251459597878421557,1,P6
16346917231902833602,1,P6
5672783407093423687,1,P6
11106051309382240027,1,P6
11295309768617307887,1,P6
7798545138341857923,1,P6
10305754395640286923,1,P10
12339474420585723401,1,P7
3311815669337625502,1,P6
4697365589446745461,1,P6
17693227695527232101,1,P6
7052983439062042378,1,P6
10435432214035194501,1,P6
3618515751733156957,1,P6
8509068277079336498,1,P6
425126812947041476,1,P6
9320126610617131615,1,P6
8156065936601917326,1,P6
9320045488773974584,1,P6
18009809233376282035,1,P6
10184884183108320689,1,P6
5281551863901036808,1,P6
3011146332918697589,1,P9
7836298240735807526,1,P6
14996106878176029950,1,P6
5842728003153489536,1,P6
2838280128002072660,1,P6
4307823981587872457,1,P6
7260034600811059669,1,P6
8644201977418369182,1,P6
9939004092663935219,1,P6
14175842193119415859,1,P6
15896278637688305788,1,P6
14603385477251522727,1,P6
7651784632886861472,1,P6
2207749443744282772,1,P6
16019030086144983682,1,P6
8260865487363623049,1,P6
2621409219737257222,1,P6
13850761397939128772,1,P6
16696835173082841335,1,P6
18171195264647672848,1,P6
11377032143072016977,1,P6
11484585140538802103,1,P6
17687812059217609093,1,P6
18030988573786375671,1,P6
16242650125349962676,1,P6
3869111801702767871,1,P6
2949257608563804453,1,P6
3613385856537845870,1,P6
10180578659759839825,1,P6
9693883678470501119,1,P6
15326048660454859544,1,P6
1342466802484071697,1,P6
8339353671477440314,1,P6
14623509780090283398,1,P6
8657654682458033595,1,P6
17197307664477352371,1,P6
7569815753015393458,1,P6
7713469344479477708,1,P6
14845769125902002139,1,P6
5801146138018400111,1,P6
8390266178723086580,1,P6
15468776351956405472,1,P6
5994281711371749905,1,P6
505608233828742590,1,P6
16861258336656501671,1,P6
13524010111586764879,1,P6
8443100280283686831,1,P6
7668110763214602644,1,P7
2777633382440231876,1,P6
17969026336366529967,1,P6
14200471140649571011,1,P6
10616176380200843117,1,P9
4216728900031175263,1,P6
16528650246994590130,1,P6
14098690032123912007,1,P6
7081342805618222096,1,P6
5331890343749927118,1,P6
13151078054312187776,1,P6
12389168527886935410,1,P6
2266768894659381896,1,P6
9480821933452918971,1,P6
6658168553234929827,1,P11
1181423742389147212,1,P6
12658085273762191027,1,P6
12531810008524411431,1,P6
2647761349375309508,1,P6
836806168308931298,1,P6
13323636330435539214,1,P6
3961011149343388521,1,P6
8475249485727409993,1,P9
6887422692486513181,1,P6
14881919714091036431,1,P6
12390362854631758070,1,P6
3099317094240332371,1,P8
12383822593277420393,1,P6
15460694565495410549,1,P6
14383647680920131350,1,P6
17622140882410232157,1,P6
11162002423791319423,1,P6
17290218060751579040,1,P6
7631799287704725635,1,P6
9571723928945739039,1,P6
11647784026993664442,1,P6
9584335113191865984,1,P6
13865975668986304926,1,P6
15289422779326317397,1,P6
10600060995798912728,1,P6
8718866599722855567,1,P6
5387963690456874167,1,P13
5269170974970482639,1,P6
2014371376165643242,1,P6
2149282271489632013,1,P6
15839719465340225016,1,P6
1609448976882588948,1,P6
8921791046455092628,1,P6
6994503940710025642,1,P6
1684911185408469640,1,P6
3724754613411433136,1,P6
1672401573161873082,1,P6
12238392415076630714,1,P6
5391841821654700257,1,P6
15528674120948312065,1,P6
7361379171665907373,1,P6
85954229629072493,1,P6
709677454282603283,1,P6
14267822625258379775,1,P6
17850918208235008380,1,P7
13423796871011985930,1,P6
7506664706062181843,1,P6
11858832083318111750,1,P6
1568501174625941504,1,P6
14434207071761350182,1,P14
4730117392609973052,1,P6
658745736617837104,1,P6
15735014070395811293,1,P6
18377380033067717169,1,P6
8173571707485599468,1,P6
1022869068642281254,1,P6
9816423855736207396,1,P6
8649712712964769076,1,P6
10499250889245483837,1,P6
17805376346469165902,1,P6
4198345686634756377,1,P6
1089937994386288872,1,P6
4794880828159582248,1,P6
155284230036397029,1,P6
3892881275046237769,1,P7
15707204610372213938,1,P6
10696190818706280516,1,P6
9515187644573831882,1,P6
17488102100483485391,1,P6
10178301610263520932,1,P7
14220119495616185892,1,P6
1966348410159291293,1,P6
16574774140541486268,1,P6
9012070420874744072,1,P6
2361852198727254053,1,P6
11170712958740116913,1,P7
1297038665470398171,1,P6
9081195898869349554,1,P6
