uid,ensemble_class,gmm_class,gmm_max_resp
6173018887572091981,P6,P6,0.9726143620997445
5070717870472048645,P6,P6,0.999912390267952
2263237554566023013,P6,P6,0.9908106344656644
15048584006510054979,P6,P6,0.9999311977312957
948585159898867150,P6,P6,0.9923549409605763
10953888300459716201,P6,P6,0.9999712035229955
888422536184114800,P6,P6,0.9889664510816496
2797955904952915580,P6,P6,0.9995676405405801
6719976684573405666,P6,P6,0.9814331781517522
16114227026003922009,P6,P6,0.9976023969600909
17678564165622855712,P6,P6,0.9910120081829011
740849287619015807,P6,P6,0.9998589047284441
5587252830311091025,P6,P6,0.9994929502716203
10298804040746484870,P6,P6,0.945020594457383
17598335046818428012,P6,P6,0.9999432041440125
2383312023058701237,P6,P6,0.9578280778539776
6582274988950205892,P6,P6,0.9997924172690207
6940630315792095765,P6,P6,0.9992071599325077
17712045022894936812,P6,P6,0.9875437182137796
3917818736676685962,P6,P6,0.9930249920589719
13367514448712303850,P6,P6,0.9998159061953542
14954981065386633898,P6,P6,0.9996786403251701
12521812004561159677,P6,P6,0.9999609014371399
5754067636665160708,P6,P6,0.8586199645949723
11635596449808390428,P6,P6,0.9994732001136427
4886700339446421122,P6,P6,0.9967988073571226
1366774097134941970,P6,P6,0.9994092860725352
11215693742449862030,P6,P6,0.9986413146362577
15986482334658217010,P6,P6,0.9998405850096953
6336436220922499368,P6,P6,0.9590690077157973
16016612752864263525,P6,P6,0.9992256961222693
4242419181605955329,P6,P6,0.8483994657962808
6289734250601905904,P6,P6,0.9989996903055444
5343850727500122945,P6,P6,0.9895852330430587
10672430629794308500,P6,P6,0.9501074570644854
8811003410507842769,P6,P6,0.9707436275718033
14047576364163269061,P6,P6,0.9973599629415941
16601743763825723943,P6,P6,0.9979743499688756
5502232720669569046,P6,P6,0.9999875481747225
4240501832173792030,P6,P6,0.9992681788207425
4036194825568751603,P6,P6,0.913365593714955
16680184574840645371,P6,P6,0.9982554205532221
17296891355539034992,P6,P6,0.9951661328985869
8467349412175931614,P6,P6,0.9993940245226451
12670927772154415541,P6,P6,0.9990062744600615
13797087242996622453,P6,P6,0.95692657041463
6044561328954046825,P6,P6,0.9620916603681917
1854370307060647336,P6,P6,0.9947209230528345
17460409400562000479,P6,P6,0.8574589112558686
1127238325021023394,P6,P6,0.9987223840908005
18232284754171005905,P6,P6,0.9894259375976125
4948473391730562991,P6,P6,0.9981073684727219
8430637838920540762,P6,P6,0.998973194990737
15183513862108170805,P6,P6,0.9999692593678768
1736308312958684677,P6,P6,0.9986554648588013
12645826149455085000,P6,P6,0.9954230460901209
10904304915205654073,P6,P6,0.9907398314737066
10777002502708038526,P6,P6,0.9862636421279993
13328028789148791765,P6,P6,0.9927091852831227
13435371046579231313,P6,P6,0.999969267804921
16588342271249077481,P6,P6,0.9999928870587604
16729036192799291048,P6,P6,0.9932708303793031
9471679995792330808,P6,P6,0.9837795669378251
7907766892162723354,P6,P6,0.9801692341785568
6412973178048686291,P6,P6,0.9999668372954712
11996403110185958451,P6,P6,0.943298580704921
3522426809852344538,P6,P6,0.9999566146125103
6876954048113764195,P6,P6,0.9933506214933454
13499147871678047082,P6,P6,0.9564244948963179
14256036382140767494,P6,P6,0.991829148871015
9609091146760264199,P6,P6,0.9999755980828468
8332289605578306886,P6,P6,0.9999004800088636
4662280076690338689,P6,P6,0.956832179648244
1323605171203852473,P6,P6,0.9999886953291522
12463379877610428316,P6,P6,0.9999505564076746
17470462217925441993,P6,P6,0.9866363888206069
13620966241418350267,P6,P6,0.9584173020729454
11624095643331194058,P6,P6,0.9986402627538649
8310123511738944312,P6,P6,0.9996561664917587
10994182063713735500,P6,P6,0.9996188585242858
936984115957319318,P6,P6,0.999966155826302
8836740062776108837,P6,P6,0.9999915118736686
10913089814027395560,P6,P6,0.9996192286988419
5206578589487596640,P6,P6,0.9994387707438259
4550968152924327932,P6,P6,0.999416479005107
15041262135872661819,P6,P6,0.9993791649035041
3192035091339933956,P6,P6,0.9737940883134016
4215146826575796558,P6,P6,0.9683064221268082
11054094938380768340,P6,P6,0.9671427073104459
13882789918346508760,P7,P7,0.7234518593977751
12198269001407076788,P6,P6,0.9618265821385541
1014084859659555676,P6,P6,0.9999610531648705
1224552972821380368,P6,P6,0.9983798547515694
17174691682559032659,P6,P6,0.9999505714563169
16723468580845281301,P6,P6,0.9976442999751352
2292264546701367823,P6,P6,0.7358382695437066
745090503689911102,P6,P6,0.9806069259115604
16793243238302923713,P6,P6,0.9759937486409246
16445958455167266704,P6,P6,0.9984319227140983
16977703596499821042,P6,P6,0.9994499375381091
14369956614447720223,P6,P6,0.9976428672252317
3290756939231170963,P6,P6,0.9891762860958475
16269991848578487280,P6,P6,0.9617261735694248
12730751023275019994,P6,P6,0.9979917859585897
17067848725090433142,P6,P6,0.9997149942252401
1228090682623695602,P6,P6,0.9991350641652306
12161547294266754381,P6,P6,0.9661718957991795
15995306593651887402,P6,P6,0.8919985007405
16383268150506713399,P6,P6,0.9888674669045993
13582807881012206448,P6,P6,0.7837615328131544
11623999186981298379,P6,P6,0.9763016853047342
9419345640625240473,P6,P6,0.9999594116915963
8294351141126177646,P6,P6,0.999399830411509
2467555967636142851,P6,P6,0.9995934839610112
3383262780640125273,P6,P6,0.9995664193115544
1592821541557333037,P6,P6,0.9996834127434153
1188951752744207444,P6,P6,0.999856693224933
10859755583841732576,P6,P6,0.9969242484110448
11313728466977225965,P6,P6,0.9964567767731121
4888423046421992670,P6,P6,0.9983039980289495
1265590104468148041,P6,P6,0.9980493481066005
7287276426214190071,P6,P6,0.9872629651788263
7593379738691734221,P6,P6,0.999083218390168
1800783738470330323,P6,P6,0.9999813844443224
3843797613953022844,P6,P6,0.9996159553539031
9380778897274038044,P6,P6,0.9707700324646057
6627119416908814839,P6,P6,0.9988052693228562
10266961326861708466,P6,P6,0.9999808944133242
16824947588236560732,P6,P6,0.915141844898247
10922501384458623367,P6,P6,0.9981282377507084
4561158764897950336,P6,P6,0.830182925915942
294775842016847280,P6,P6,0.999915812363907
1773281499877931788,P6,P6,0.9999648827749231
6870638231642793586,P6,P6,0.9824325327181808
4304748850499107999,P6,P6,0.9995888769162422
6765329108904798805,P6,P6,0.9552268195814483
5337608943908129031,P6,P6,0.9977044432951893
12076699254735647691,P6,P6,0.9788852044684572
11569958024009971580,P6,P6,0.9998826757302463
17677523017602966700,P6,P6,0.9349410419786119
6938123910793756854,P6,P6,0.9999677634640803
10092602721281709287,P6,P6,0.9928693387034544
5633144403218773372,P6,P6,0.9974984229840184
3109753632897803158,P6,P6,0.9980578490716949
641764265400471466,P6,P6,0.9966394162298406
5592379771255720133,P6,P6,0.8120195069966467
14307479733621005974,P6,P6,0.9934941748775366
9302978532146416675,P6,P6,0.9974178357439826
4816619675743290622,P6,P6,0.9864513171335503
597360246047656646,P6,P6,0.9999481557774109
9008453023522356770,P6,P6,0.9966323416192061
16034161841319604377,P6,P6,0.8721389828560866
8365184026553928590,P6,P6,0.9927597927619359
17255564007222413238,P6,P6,0.9996446826602569
9421206021185785782,P6,P6,0.9979186106468196
8027325767862950656,P6,P6,0.9742806877659738
16039351926395321909,P6,P6,0.9994638495908155
6178297015334827292,P6,P6,0.9973756960458463
12973434020909020853,P6,P6,0.9990621023585031
7292494466535711365,P6,P6,0.9999499248855197
17178964122948107111,P6,P6,0.9985633234507247
5047655316282907006,P6,P6,0.9657650683153761
16060048726600890210,P6,P6,0.9989571103652733
17834082489497984113,P6,P6,0.999484847601897
13548951603394798990,P6,P6,0.9944053444182281
12936949560972072677,P6,P6,0.9996216004844287
8782472510268810372,P6,P6,0.9997829107874462
8002431294440040514,P6,P6,0.9982462674227464
11640402008052057730,P6,P6,0.9991724014703662
18042682435350163694,P6,P6,0.9996445569856461
16860050289795844353,P6,P6,0.9988856028622158
2873380943516608600,P6,P6,0.9995788972182329
2398643352649388216,P6,P6,0.9998371504271257
18063600476817283595,P6,P6,0.9809560001798094
14985147934574970613,P6,P6,0.991886160160568
5112131417493906135,P6,P6,0.957552161549611
7139199280601207115,P6,P6,0.9996729874803999
9034571784475284424,P6,P6,0.9991524033825187
8363988056992883248,P6,P6,0.9998305772839627
3079557502198575606,P6,P6,0.9970313969485325
4107283136805865423,P6,P6,0.9967288206021911
11420752644183076864,P6,P6,0.8883312982657705
10190548795360050493,P6,P7,0.5587579426261214
9828904326789693189,P6,P6,0.9972775460724485
7835745962683045778,P6,P6,0.9980247295386958
5979511763482480326,P6,P6,0.9971288453754407
5005442016802925775,P6,P6,0.9872224069816419
5071562519779378993,P6,P6,0.9320194865078878
1555987899680914757,P6,P6,0.9986092231980811
25724180906412170,P6,P6,0.7317315313310325
5753107497364075588,P6,P6,0.9270350426593437
17166316434963994962,P6,P6,0.9757430037650021
3230155100148573991,P6,P6,0.9996569437158194
7206071412683436552,P6,P6,0.9995726221161866
9679192873181423088,P6,P6,0.9491188391410693
7706663832305895898,P6,P6,0.999983100362249
13284984931666896602,P6,P6,0.9999370439114587
14066551048301481876,P6,P6,0.999183994163316
12643482246849166311,P6,P6,0.9997686665818982
15865459635919483166,P6,P6,0.9988510652828376
3130934172125439984,P6,P6,0.9998020566377546
17482859067284473890,P6,P6,0.9839908071483627
9048943014863227951,P6,P6,0.99896454547167
11988538938708046108,P6,P6,0.999804575981686
3706540849817568400,P6,P6,0.9998252196987976
11401720751844292677,P6,P6,0.9919962605037324
11679801188252304326,P6,P6,0.9993182419518564
3423661701331117642,P6,P6,0.999987551398475
1507339887488950711,P6,P6,0.9977431559916156
591349077718569731,P6,P6,0.9999608422030544
1326747736697973488,P6,P6,0.9342855530871118
1813545424307146303,P6,P6,0.9841048849847465
777058089392606781,P6,P6,0.9990651246628623
511112683968841623,P6,P6,0.9971853699801632
224626879512515476,P6,P6,0.9931693558279209
7580057282862042518,P6,P6,0.9991888250512005
16047443936567768852,P6,P6,0.974659719869348
17975907954293853798,P6,P6,0.9908813847281795
9863660287796615083,P6,P6,0.9809438990191566
15470284206427288612,P6,P6,0.7628147099035059
4080154102086104114,P6,P6,0.9995513868606362
4917146399804053172,P6,P6,0.9999437704491607
18302955486085198716,P6,P6,0.9991941546817829
3055649213330739919,P6,P6,0.9999004548684981
13953334233301489096,P6,P6,0.9999770365487936
16959602149828397926,P6,P6,0.9987104961839119
15948682568360695227,P6,P6,0.9999889892532404
12392757327216862685,P6,P6,0.992394827877151
12102943601457423551,P6,P6,0.9506549294603558
6286053076316610861,P6,P6,0.9973448832721318
5688076397612569951,P6,P6,0.9999676600606574
10396183869285871861,P6,P6,0.8411027342949967
3386819599429023073,P6,P6,0.9999480365765806
1746974995989409746,P6,P6,0.9998889439577904
425897516004473766,P6,P6,0.9886734544176174
11975668358101881616,P6,P6,0.9985168939027316
10076612268687115058,P6,P6,0.9999742320007932
11183777702524776496,P6,P6,0.9091545884694173
1014845570651183856,P6,P6,0.9957478014918076
11594181503185438681,P6,P6,0.9977370648364707
4135484003638176737,P6,P6,0.999900048718762
17152242948028822611,P6,P6,0.8878082497654666
1360758095593299036,P6,P6,0.9846133236434835
1557563268420787267,P6,P6,0.9999639869302057
12306595503673798926,P6,P6,0.9984561706730138
10508923271859972584,P6,P6,0.990149913601435
7022344487379752350,P6,P6,0.9999376769747788
8033788885768510116,P6,P6,0.9992013859605329
503501354802937166,P6,P6,0.9999642894879988
12370508315053764565,P6,P6,0.9987925020805217
13976506702921570871,P6,P6,0.9999225302936398
15355675976793643145,P6,P6,0.9998319557546348
1725880009024146477,P6,P6,0.9898713686517059
16422159872334139343,P6,P6,0.9529757997111565
17210120001613364708,P6,P6,0.9985287898125798
12463174358393375242,P8,P8,0.5391728572631763
7801428074443588060,P6,P6,0.662464325727227
9565076820227584452,P6,P6,0.9553906200981092
11073457828800550643,P6,P6,0.9991756274251004
12011119427087654463,P6,P6,0.9998731817241245
3117721942805678537,P6,P6,0.998301600375261
5170719082727026202,P6,P6,0.999650783456937
5303901037001008345,P6,P6,0.9858912065973764
13143511527221864689,P6,P6,0.9999015068699388
2720416749543448430,P6,P6,0.9996677945724672
1455607475640910415,P6,P6,0.9910089984418066
4262443662993313971,P6,P6,0.9937501520815991
15492504613182415459,P6,P6,0.9995623862073764
13767083969578331175,P6,P6,0.9952120924720812
3586022199020125641,P6,P6,0.9953411969435758
5384924566409577142,P6,P6,0.9999806583310765
6729462824223118415,P6,P6,0.9999603856075372
7193027234643492249,P6,P6,0.9998628542346811
2239324894081113580,P6,P6,0.9653494916810129
12299973766965834455,P6,P6,0.989789926102788
13777804805398215069,P6,P6,0.7763213886060365
5117012336687712921,P6,P6,0.9992185985465514
13295727004636354163,P6,P6,0.9938259657217967
5376264611538985654,P6,P6,0.9978265103776742
10359510456722148011,P6,P6,0.9910044684154325
2852099901919324773,P6,P6,0.9899118355066993
11894206302153454414,P6,P6,0.9928554689486457
16586739650195971657,P6,P6,0.9985310060418596
11963562749366848875,P6,P6,0.9999771075733471
866287538344626825,P6,P6,0.9687681785028982
14304121464567682241,P6,P6,0.9999275602659179
7630553765877620227,P6,P6,0.9896532412806758
17902983081740354209,P6,P6,0.9998476476114091
10990661825521955374,P6,P6,0.9981306937892424
5466477721825888819,P6,P6,0.9998645689259186
7759457092711496049,P6,P6,0.7906435314225551
15778217969583291741,P6,P6,0.9688213984758289
9698803229332935684,P6,P6,0.9963074273577669
11821238844531846504,P6,P6,0.999969377868903
3193475191689228469,P6,P6,0.983766629734847
17862184822988046360,P6,P6,0.9461812461589836
12619261972640074576,P6,P6,0.9940131021978609
12160938492700770893,P6,P6,0.9814238245047425
3523833373740097736,P6,P6,0.9978901747805481
11242824041531789187,P6,P6,0.999851771800213
15501578141528591965,P6,P6,0.9993833351465428
11296971868014459026,P6,P6,0.9793687609773525
7935738778112940183,P6,P6,0.9984611765865209
13834693424201556529,P6,P6,0.7390800924414955
2745032254881364730,P6,P6,0.9987976450970577
12698290191523462048,P6,P6,0.9637518666668548
13316982466521316644,P6,P6,0.9983891705243058
14627639564609572421,P6,P6,0.7990878520845055
5114243474873512790,P6,P6,0.9993136033778549
15001316366106412090,P6,P6,0.9993388780303007
10922992596595270442,P6,P6,0.9965711600238645
17249111473308879241,P6,P6,0.9999964104095289
10179371712855640155,P6,P6,0.9905841832393492
3896917360382688845,P6,P6,0.9983847451926386
3701294646946589220,P6,P6,0.9894472842656247
14834969125511656870,P6,P6,0.9681519679049833
9232147231000398245,P6,P6,0.9915385663746386
2333489286973045957,P6,P6,0.9965912608476946
12248427163632041791,P6,P6,0.997816838735193
15549915260351779705,P6,P6,0.9843459207530162
14193052354909840190,P6,P6,0.9849968086903733
15822457758833425099,P6,P6,0.9994015435695145
146030531038604663,P6,P6,0.9996479678431692
8681576951810947303,P6,P6,0.944923196457265
9957932504837759296,P6,P6,0.9989918993153778
15721764803566304826,P6,P6,0.9999754806156275
17208454527395706177,P6,P6,0.9994490596360014
1547847143383875477,P6,P6,0.9999330358977572
11958890887482348071,P6,P6,0.9800565525152297
12382781533715532856,P6,P6,0.9992532381872327
6233953985607775517,P6,P6,0.9831001286544324
8335402996862969334,P6,P6,0.9377677630096254
1649564783665375507,P6,P6,0.9657795207364327
1176398668511299282,P6,P6,0.9999625812340227
1598793081520017310,P6,P6,0.9990486122579871
7951943328982291917,P6,P6,0.9999640104136461
7346167845078594395,P6,P6,0.9999973714978057
6622965460521393659,P6,P6,0.9927411334471037
15342629280990064461,P6,P6,0.9930410346728913
214017443787221203,P6,P6,0.9996950111061343
23698441419254222,P6,P6,0.9998900781359196
4849064471956998554,P6,P6,0.9999399593547162
14296276072315541736,P6,P6,0.9999862630622971
15862908026173984058,P6,P6,0.9777657685587151
16666966910448569086,P6,P6,0.9972482568626292
2340571993446006204,P6,P6,0.9998130817847068
7350117119473548990,P6,P6,0.9998895588562766
17421927103364107483,P6,P6,0.9999902498610457
14592159932126650214,P6,P6,0.9993842579669537
9665294697718353522,P6,P6,0.999914673532182
9094652722832022707,P6,P6,0.9348512814747059
11918760915011875662,P6,P6,0.9957322592945719
12022329815399203389,P6,P6,0.9999619914545053
2194707397128313835,P6,P6,0.7743730024537366
14791539249075196942,P6,P6,0.9991331741038536
15084205152495921048,P6,P6,0.9999577419149047
16092763597818385124,P6,P6,0.9997438176215172
2784276803855472563,P6,P6,0.990874261373212
3331886149901470349,P6,P6,0.9985454274404506
46297325357851589,P6,P6,0.9999156398866235
5207597726292792130,P6,P6,0.9996760646501236
17812788447635527937,P6,P6,0.992678697202338
8686997747960875540,P6,P6,0.9998990787889406
10716407867498926549,P6,P6,0.9984763057152699
13970507157116548612,P6,P6,0.9823211707702139
5695058727098932186,P6,P6,0.9989294961533526
17948374214121458974,P6,P6,0.9546816968073737
8349218034254895095,P6,P6,0.9860067955370245
14216424597302049246,P6,P6,0.9168269864511057
12500285844986272658,P6,P6,0.9999886062247167
18018539126100434444,P6,P6,0.9999834381753809
14617995541295358468,P6,P6,0.9999865128317372
16712607199391818104,P6,P6,0.9995682022851294
17244941615624235220,P6,P6,0.8753104091548431
9843472199966870967,P6,P6,0.9994867614243578
12452135950758579201,P6,P6,0.9814839560727874
4151826814149265607,P6,P6,0.9999379038879689
11724850893730828667,P6,P6,0.9988661943123438
7489349037766715744,P6,P6,0.9992974252128868
482067657882046632,P6,P6,0.9096000712598441
4248860392679547450,P6,P6,0.9998739223774892
15065261068078939873,P6,P6,0.9990262438407959
8426029588687853575,P6,P6,0.9999644567181747
5845403166067986995,P6,P6,0.9820281860321542
3576924331273259383,P6,P6,0.982491864273257
282258915187818190,P6,P6,0.9980376218855667
3296487530750302930,P6,P6,0.9999918838592907
5894724078689530135,P6,P6,0.9999963349884344
10702424446141769234,P6,P6,0.9423064111771192
9782368092783905523,P6,P6,0.9967671502115787
10121341159077843421,P6,P6,0.9999823768081131
10794785363098540070,P6,P6,0.9986036299462088
2449900066319103499,P6,P6,0.9842393279180615
2390837822449606242,P6,P6,0.9933344228201376
5824586069087863375,P6,P6,0.9999601836611132
9173313025493319704,P6,P6,0.9971624785876764
6510713674118927237,P6,P6,0.9959309675896664
16829168479924702265,P6,P6,0.9989039656893589
9335019403125377017,P6,P6,0.9874826494583007
4626344079819933881,P6,P6,0.9999746753133387
5535882456167913122,P6,P6,0.9997614481633625
1825533939996411767,P6,P6,0.9995736564898975
9982640560740812560,P6,P6,0.9999537529585754
217294008672333940,P6,P6,0.9970810450305914
15192383062956794513,P6,P6,0.992068433754979
7602798523057507454,P6,P6,0.9994567313390433
15525216047609695313,P6,P6,0.9985563577182275
9394129213765157129,P6,P6,0.9998532388267592
7180180820471640530,P6,P6,0.9967686006291476
16241590828003266530,P6,P6,0.9999929767849608
11813825144762235835,P6,P6,0.9957748246174194
6280759374826293902,P6,P6,0.9987630134263101
5501252219244727034,P6,P6,0.9999166447722206
11688290030675781749,P6,P6,0.9700240309093084
616005323011004047,P6,P6,0.9988772592550126
6586494310838514494,P6,P6,0.9718126625377889
7848443957057542188,P6,P6,0.8242607613036416
7724635381585760242,P6,P6,0.9777739291412829
1297454758950051982,P6,P6,0.991130158553322
14745343456425336516,P6,P6,0.9923509262222684
16101638628651109390,P6,P6,0.9976701817028731
9106190280147373721,P6,P6,0.9998386100722271
11015711342414308342,P6,P6,0.9999893026342825
8068775910082635353,P6,P6,0.9996324475852597
17802294064129427600,P6,P6,0.9999366734688311
10986727394308266528,P6,P6,0.9973170438391932
1426330165248685817,P6,P6,0.9993481147148706
8140538813168704962,P6,P6,0.9999989106113206
1364295155736112230,P6,P6,0.9817248397111363
17063948307615940013,P6,P6,0.9862433956597276
2926091203703007870,P6,P6,0.9988216617378926
4241772700105894229,P6,P7,0.6121372123665575
6713012670827758681,P6,P6,0.9995305763579527
11836578355477103606,P6,P6,0.9744364197696929
13867035226956663216,P6,P6,0.9839221226002339
2881249093989980449,P6,P6,0.9876641483452873
8545262553267645303,P6,P6,0.9999936916870956
17009594941070514591,P6,P6,0.97750769330126
11302900602485361497,P6,P6,0.9977249939409973
8143000750477546393,P6,P6,0.998874950006367
13245355331184738403,P6,P6,0.9988906023906199
16824635864662400073,P6,P6,0.9885427482371361
7090589238985217959,P6,P6,0.968972924311903
13988157821754915715,P6,P6,0.9926477618321436
263899891119486061,P6,P7,0.6961814173408444
1876333276220479895,P6,P6,0.9928214314655358
5324916916489271031,P6,P6,0.9768035051978733
10499389807505637522,P6,P6,0.9912875125896602
10537165337917528288,P6,P6,0.8819223175725568
15761644228444585716,P6,P6,0.9869167799455917
16628680630732213768,P6,P6,0.9990268192500467
15172688184025312711,P6,P6,0.9568279932594623
14009760718365779034,P6,P6,0.9959205761321388
13038431019543239782,P6,P6,0.9495687022568808
16536334334037924121,P6,P6,0.9895411707819505
83631644644036230,P6,P6,0.9929485032080674
5543848941340262618,P6,P6,0.990887445178833
8208558437836290929,P6,P6,0.9974574710817183
11480091165151028537,P6,P6,0.9980137938420791
12860366398999128331,P6,P6,0.9888591733858071
2398187846310077640,P6,P6,0.989650173241245
5116224694016904427,P6,P6,0.9152040329302868
107619787606833515,P6,P6,0.9149995358832944
1893017880300994259,P6,P6,0.9969356299591176
14866192824311880035,P6,P6,0.996229438985484
8838060895274902574,P6,P6,0.9996955918483299
14039612392114845027,P6,P6,0.9984069361963751
10248964969082786861,P6,P6,0.9997797648036182
1783742890022495143,P6,P6,0.9972262661104104
4751759641827782470,P6,P6,0.9999108700493329
3719436175624662213,P6,P6,0.9993803381230535
14559109407836863753,P6,P6,0.9665786718566586
9716642382834773999,P6,P6,0.9999449233849806
5498999275669165827,P6,P6,0.9963703470987705
14653816806879033423,P6,P6,0.9992834115803547
909216316723995990,P6,P6,0.999583852950539
3497387561921983379,P6,P6,0.9982966665268587
3224031792632509329,P6,P6,0.7704913540543412
862414965634719294,P6,P6,0.9881445537156958
3538149613920977655,P6,P6,0.9941617937839213
7511883359340791471,P6,P6,0.9968002658791224
5962340960032407807,P6,P6,0.9817189943612805
8415940504041068180,P6,P6,0.999057185340632
1231950671514419593,P6,P6,0.9993840441123636
15706588393943218337,P6,P6,0.9971920634415992
200321024611556234,P6,P6,0.9851513824433602
11440996751713369297,P6,P6,0.9998211655552692
15364398089500631373,P6,P6,0.986321443190288
6903188947466118803,P6,P6,0.9997481867519032
16905179167283709535,P6,P6,0.9919464107026187
1637926304768417592,P6,P6,0.9906014921194886
7733736756136891435,P6,P6,0.9874947664364914
10252981813174179101,P6,P6,0.9571479832662634
15214356712607975061,P6,P6,0.998855212546938
5844386500548109601,P6,P6,0.9981499976679353
13774623436965699005,P6,P6,0.9991138967183936
2115580802125810099,P6,P6,0.9662044612866971
18432373374059967274,P6,P6,0.6532566114218683
15498061015436564170,P6,P6,0.812203543685677
5995183869791022508,P6,P6,0.9985235395859368
9682371885870208013,P6,P6,0.9996152978982611
16837851334612689679,P6,P6,0.9999423207354324
2525928003355745064,P6,P6,0.9989784958929545
18010678170552253341,P7,P6,0.4978526981900985
6064709107073598985,P6,P6,0.9916775717499239
15671596179084938259,P6,P6,0.9331729914583322
6010101696039041372,P6,P6,0.9995434957793702
9404228535564699233,P6,P6,0.9967918514176155
15168070849607176356,P6,P6,0.9990684722349296
2893026173934413638,P6,P6,0.9919574998951359
8054802958424528613,P6,P6,0.9981395551106697
16244307560359061293,P6,P6,0.9941162031852244
13566981962671743808,P6,P6,0.9999737443328001
11998865347926042619,P6,P6,0.9999530487494216
8436053027397391822,P6,P6,0.9953323071490071
11991669518381415935,P6,P6,0.9734844005984553
7663721050882405986,P6,P6,0.9991185374865574
15582687125485427254,P6,P6,0.9997258807405089
4775618290693741739,P6,P6,0.9989454566426212
5458725822013729525,P6,P6,0.9992947014102808
2801576029688150213,P6,P6,0.9934133786164169
1208386150264928333,P6,P6,0.9999883579338532
1636226001817761458,P6,P6,0.9859551547883236
10317692265391221834,P6,P6,0.669967774061317
10940454021261726299,P6,P6,0.9987115670420506
10714337825093842016,P6,P6,0.9998725833642931
9384243770734126068,P6,P6,0.9992500279943203
2382083072097767141,P6,P6,0.9695955964530344
11386095958047266308,P6,P6,0.9997571820799986
674039942311987284,P6,P6,0.9996224604179437
15582196663870576917,P6,P6,0.9997959191214404
5497169466105098948,P6,P6,0.9992406381521439
851303297191996157,P6,P6,0.9999512012614339
17746602284734344381,P6,P6,0.9783337498532333
3993134917036849330,P6,P6,0.9694560298559145
17675019609828835399,P6,P6,0.8765071163744539
6690202281271001814,P6,P6,0.9915111248670069
14186248118979812175,P6,P6,0.9754943995891294
521680164913405199,P6,P6,0.9915602769207044
13327577788433156102,P6,P6,0.9925611160409072
7637640335788271098,P6,P6,0.9941165449002038
1840205001295151974,P6,P6,0.9999784799881333
9347742848903098497,P6,P6,0.9995433573587952
634635863968553816,P6,P6,0.9998612165233157
11854086636517627753,P6,P6,0.9768033054182664
17545985992016295711,P6,P6,0.9888926383627716
2241565258556502914,P6,P6,0.9933223156992635
1146523755041680085,P6,P6,0.981519089089336
6582805444085451057,P6,P6,0.9969360895839174
3890650331076644578,P6,P6,0.9939611911370785
14378777781703447994,P6,P6,0.9991962110753488
758977390032930032,P6,P6,0.9727252727099983
9739507165905947692,P6,P6,0.8222764838865685
15135439655098159920,P6,P6,0.9612479227131161
3124680558329552868,P6,P6,0.9999983436790956
329947776022732444,P6,P6,0.9984431554088072
4466920482886737097,P6,P6,0.9986366974479052
17841360399042441059,P6,P6,0.9983693888587795
13284652836837650955,P6,P6,0.9623156697759133
7969465035234177089,P6,P6,0.9692471991762549
7890486089280723941,P6,P6,0.9991689637455405
2215723303936581279,P6,P6,0.9999819974654176
9852853270370592626,P6,P6,0.9998645761702939
3382705536771114673,P6,P6,0.9367700592169449
7931636893196396318,P6,P6,0.9767320023474847
11284083872266923900,P6,P6,0.9962599552052188
13097206803658473501,P6,P6,0.9797254767771585
7786767398564695433,P6,P6,0.9999261541524214
8758569939295433037,P6,P6,0.9959518294218686
13972787207181177868,P6,P6,0.9947287997883224
8188360751599409293,P6,P6,0.9957612431395271
16078207663409683396,P6,P6,0.9987708312320224
1402225772780844545,P6,P6,0.9999722348169625
5046500683926611865,P6,P6,0.9244131986366598
10454352252009592021,P6,P6,0.9798576218745807
2133127832290154557,P6,P6,0.9992563703055971
17583661823066710533,P6,P6,0.9999335762531547
14644267855580008614,P6,P6,0.9989443178444297
18152646261159212385,P6,P6,0.9999975290005261
3797053060808462543,P6,P6,0.999882903628895
3374029503737938882,P6,P6,0.9190784724759257
1358826625189962208,P6,P6,0.9146625441704761
7301443131922615022,P6,P6,0.9992351717307214
50343640463297986,P6,P6,0.9963942965026115
15356954318710455270,P6,P6,0.9999065606445242
15302656734165424110,P6,P6,0.9129099122448389
14659357995792951215,P6,P6,0.9998658746172516
14274185494856937109,P6,P6,0.9994052620046753
17614324206525508487,P6,P6,0.9998405521839152
12574095585232568997,P6,P6,0.8453152412709287
1223549113258272778,P6,P6,0.8115501574230204
1075335696785655313,P6,P6,0.9998686931983672
714886944546755654,P6,P6,0.9996561025489898
5593348209600451805,P6,P6,0.999894778721833
16988658091206341792,P6,P6,0.9911312339053743
17364692150955400853,P6,P6,0.9923560490821479
9012665555148736915,P6,P6,0.9963579065771446
3290826612104837036,P6,P6,0.9999382500105463
17601214027392049291,P6,P6,0.9999806608484266
52565076989026197,P6,P6,0.9997096103600448
4142995994597640104,P6,P6,0.9884143340957748
9426308022663425823,P6,P6,0.9987142187417481
10793943174806375952,P6,P6,0.9992609236916695
4991962042914581573,P6,P6,0.9996980030456283
5616642470186743919,P6,P6,0.999356049699654
4049807507119986040,P6,P6,0.9997485366286638
13058176816745845959,P6,P6,0.9999498009899873
14323983859175541170,P6,P6,0.9996548349530657
11371934336760596182,P6,P6,0.998693568847861
9969496683698297999,P6,P6,0.9558464854030178
1841647211257462852,P6,P6,0.9993512962187336
14794380905011611809,P6,P6,0.9968234120220709
