uid,basin,cryosparc_hard_class
7876110813191594072,1,P6
13559451994989154300,1,P6
17873148960004001436,1,P6
3549874488103962443,1,P6
15548360243563288462,1,P6
3241445143143385356,1,P6
4175569529337148479,1,P6
4841744102518259657,1,P6
13337689973013647645,1,P6
6258278057310540027,1,P6
6210904382688470312,1,P6
336057813279798584,1,P6
9181211573952868050,1,P6
11811790026792962071,1,P6
16247195543264616585,1,P6
16203051328487055188,1,P10
10083709048296368215,1,P6
2174119203170026570,1,P9
17531834779067946065,1,P6
14498501989461372190,1,P7
15217110377870025525,1,P6
7024453914400186490,1,P6
8353524341276008652,1,P6
6389437057822867362,1,P6
15489774376581470418,1,P6
11602753107837152531,1,P6
8949390473495911891,2,P6
8994075433294242,1,P6
693257915422164644,1,P6
7954866402267385646,1,P6
17686429783777159126,1,P6
12980464703452449654,1,P6
4026884394886623881,1,P6
8358859249898019127,1,P6
11064855364639596101,1,P6
16251232042360230530,1,P10
4502326326349657477,1,P6
4982253511889614872,1,P6
14251046853787304606,1,P6
17018870882418307153,1,P6
10089302212074706096,1,P6
15158093207167761569,1,P6
10912426369299174652,1,P10
18416842816895071056,1,P6
8715799476038351814,1,P10
13119905770761393734,1,P6
13628846965415411383,1,P7
16416120816348044958,1,P6
15858146549947608750,1,P7
12925666040722861486,1,P6
11643483560512293196,1,P6
7427683580076635932,1,P7
14438216294353906167,1,P6
16564306480196687978,1,P6
10088410660529738536,1,P6
14463801092256209042,1,P10
14758646549206256700,1,P6
15325723161577110392,1,P6
4152093959877245016,1,P6
3628587445088452910,1,P6
16583069296232215679,1,P7
8558481475558157643,1,P6
15151242510420909334,1,P6
8319587202044452848,1,P6
2675175776516663781,1,P6
18163481355892547664,1,P6
17925646819035196119,1,P6
1661613816244642409,1,P10
6105549487133596491,1,P6
15219429262444970499,1,P7
2067022409796675923,1,P10
7894799733807620617,1,P6
12761823757733674845,1,P10
9782995946885870652,1,P6
8323039375697552355,1,P6
6038831900484174916,1,P6
18400346966568250634,1,P6
3051351533393471791,1,P6
4471287889986220468,1,P6
13354261181492273455,1,P6
14149029200345365942,1,P6
10968261088875097914,1,P6
16980228925370608398,1,P6
2103154324655610586,1,P10
1050675231829286065,1,P6
3931139801953005190,1,P6
16051305848212462532,1,P7
3862261778312105573,1,P6
8774919575765874630,1,P6
7808249685074788638,1,P7
13917462185307239350,1,P10
14613563923066306913,1,P6
5442052452344584476,1,P6
12268059263287236888,1,P6
5073638707746291446,1,P6
16402167011098322288,1,P6
17903978192354308182,1,P6
12230930145099269002,1,P6
3908557818922088367,1,P6
4121567853088792758,1,P6
12238921347408536671,1,P6
18302467363070339308,1,P10
15969760987637870611,1,P6
3283893547337480951,1,P6
1865830635932982808,1,P10
4249738222007476079,1,P6
3718457307343846275,1,P6
100687044221583124,1,P6
13439496498583473417,1,P7
14573547952876257537,1,P10
10920358662482842529,1,P6
11119571598959841199,1,P6
15854967819674654023,1,P6
8899226010423544761,1,P6
2360498470201575188,1,P6
3603839248739169841,1,P6
9405663664307828254,1,P6
4571533879133338684,1,P6
11625840103485245346,1,P6
13080092863754256009,1,P10
8437780956905114406,1,P9
2616797181227731165,1,P6
15368820121482294838,1,P6
6292692712008579981,1,P6
9510322426249920619,1,P6
5445844147966491790,1,P6
4562204605257690718,1,P6
8350243760288150685,1,P6
10557069350487486010,1,P6
8383087189794062200,1,P6
8344693934480211690,1,P6
525208407518435155,1,P6
17459469630503800838,1,P6
11570656361095586983,1,P6
16419178979518715882,1,P10
11073316045024550531,1,P6
1750550629401766246,1,P6
13075100303254357797,1,P6
4841005979769616844,1,P6
13271229425086487551,1,P6
12823275118716595262,1,P10
11917299993177275013,1,P6
17452909255481384339,1,P6
8322313105093659712,1,P6
8580152409293161148,1,P10
12722858592934337206,1,P6
3350381067637169307,1,P6
4009280882052353957,1,P6
2520889696412289457,1,P6
9331895958232239613,1,P6
17025137906202624269,1,P6
2894181348374114442,1,P6
11737175216003764289,1,P6
16514990248198365070,1,P6
7529314612134282828,1,P6
699807562863972263,1,P6
7884919491106075915,1,P6
5842494844067441364,1,P6
6568532196219294249,1,P6
3141063962597492272,1,P6
7772378211493636154,1,P6
3584855471035014104,1,P6
1463517593457678677,1,P6
14021993225985114507,1,P6
477994889263445635,1,P6
8952623397232018619,1,P6
2496957428243417469,1,P6
3744290265343714431,1,P6
9031295354595318593,1,P6
17051963253172563818,1,P6
17932354471537391827,1,P6
9235864472859064990,1,P6
14759668601677405092,1,P6
11096861655294768456,1,P6
16291120239855637155,1,P6
10637803791608065773,1,P10
17458494993151071868,1,P6
7341687033494393353,1,P6
10927370664226227740,1,P6
17484305713308342338,1,P6
3321495120134481543,1,P7
7503199303705918857,1,P6
1630057321615396139,1,P6
5469962455193204154,1,P6
10833706370054764175,1,P6
3428872125162812499,1,P6
17545134556968252070,1,P6
4008055838200395360,1,P6
7790642081508226655,1,P6
12929285672419296457,1,P6
9516736880901298693,1,P6
4654721315363242341,1,P6
1532824759959192230,1,P10
10286270049972614735,1,P6
9100298724959408201,1,P6
5150903479994799286,1,P7
9022447003278542731,1,P6
15925289314080344798,1,P6
12926157523905610283,1,P7
17040506272857607772,1,P6
7036089941190622193,1,P6
2218755755470669565,1,P9
15212662007734274761,1,P6
9579428603264184149,1,P10
12216565612702295096,1,P9
2984128524079713698,1,P6
9334846831904140821,1,P6
13914892141283592234,1,P6
6327195269800141709,1,P6
14985424706234247335,1,P6
15647788826712212879,1,P6
7082103348410459002,1,P6
1457220777386158643,1,P10
13565609308191271143,1,P6
6975767170866661343,1,P10
8247872555585142420,1,P6
3072195813047519444,1,P6
6203937993414041033,1,P6
9111472737076959437,1,P6
651554171553436654,1,P6
7628324572530735641,1,P6
9491371381122655962,1,P6
6889105737446993499,1,P6
15849467453041310678,1,P10
3252135302794377663,1,P7
13360000674095787195,1,P6
6468019265917375903,1,P6
7888841523375814538,1,P6
8565840795555887590,1,P6
5935004203695477519,1,P6
11514883293304252508,1,P6
13749318859161842299,1,P6
16011070203127982264,1,P6
5105546672394443965,1,P6
9557620587436749249,1,P6
1284084173117999228,1,P6
3231699492711241735,1,P6
15160230517569406200,1,P10
15876145754790208527,1,P6
4901721153985959980,1,P6
12806512375946726001,1,P10
9105348124886596301,1,P6
9355076138507770066,1,P6
8729308213796729130,1,P6
9463064948312385664,1,P10
8165553586194186677,1,P7
2174963825620838181,1,P6
17727478062163897216,1,P6
14993625715384330203,1,P6
1981809607884107434,1,P6
12107987436254226103,1,P6
12196461176214522427,1,P6
5282328943064589973,1,P6
9975406972137416926,1,P7
6726878834459566266,1,P10
7283106324832513709,1,P10
8243683101877683784,1,P6
9786637236104482876,1,P6
822773757309200256,1,P6
3390882333267217424,1,P6
13138731951468770324,1,P6
5511068944958520851,1,P9
11431033703784844448,1,P6
6573216894077182686,1,P6
3486743004571571131,1,P6
13318423949253863734,1,P7
13960295770852545176,1,P6
285101513962423667,1,P6
13418027114718941225,1,P6
14091794847001572966,1,P6
14521206796126629834,1,P6
14473532483775666206,1,P6
8911164331625111025,1,P6
4580000221565405260,1,P6
3091574874801258508,1,P6
13322027263414885574,1,P7
1279740556012950105,1,P6
8627581576585172900,1,P6
15250770595456561327,1,P6
17823215072011365542,1,P6
1332272386561699197,1,P6
4036439222608517757,1,P7
14318850000197906447,1,P10
17485333605309941091,1,P6
1630018999341652099,1,P6
10710480998598150124,1,P6
3612871344331770933,1,P6
13963782913942518928,1,P6
1786153560067714280,1,P6
5600374011036563212,1,P6
1524392010811679830,1,P6
2917953901766071249,1,P6
12320208820428870278,1,P6
16031484652115976222,1,P6
15248394315050578014,1,P10
3862491721437786247,1,P6
13699554991174932659,1,P6
15698440788922621714,1,P6
14117382696190817457,1,P6
14905445797178416716,1,P6
13490879434920356368,1,P6
17555451930036603419,1,P6
5052333705387319236,1,P6
15346081455460226095,1,P6
7013875213968467273,1,P6
3375699267663662251,1,P10
5781718063014943653,1,P7
12023619761349139614,1,P6
14793293216669234649,1,P7
3181102250346486633,1,P6
8683178020041542296,1,P6
6830691146940821,1,P10
12021523768836338111,1,P6
2489327260764002946,1,P6
11366541632165357703,1,P6
14840796393124301012,1,P7
8823377193986014766,1,P6
7615033479296426758,1,P6
16459562559008344457,1,P6
14179924313094619335,1,P6
17380215800249463044,1,P6
15517768065599734595,1,P6
4962704157108288969,1,P6
380672301034191115,1,P6
13947271149506839275,1,P6
3491137057250824597,1,P6
11018823308665723946,1,P6
7270120649911053707,1,P6
821586223200670455,1,P6
13973252064613755182,1,P6
6137683771159018490,1,P10
18280446751091315269,1,P6
4230175907461827162,1,P6
3116749893935335233,1,P6
1341841000897704090,1,P10
13798829246443568773,1,P6
10384566946714403896,1,P6
17616762713333723852,1,P6
12228879564240205678,1,P6
5304559948889570611,1,P6
15156882316472442226,1,P7
4637368916834480611,1,P6
1170152543946668139,1,P6
12186796569173679426,1,P6
757072686892848956,1,P6
4028623091341655237,1,P6
9612307573765073793,1,P6
6702294622250255199,1,P6
21623743357443298,2,P7
15042996517630008541,1,P6
1040783827995113336,1,P6
5496175792800265605,1,P6
8319881525991516977,1,P6
14773877212673992173,1,P6
5070842329017020106,1,P6
5326793723682845617,1,P7
17502300147307193967,1,P10
16339630203428325455,1,P6
13026824725953975188,1,P6
2445774622925832752,1,P10
15131902161657890135,1,P6
3791784369904415119,1,P6
16414221625067915775,1,P6
7473828466240703097,1,P6
7598491543960974507,1,P6
14416070965768204072,1,P6
12691778985226237998,1,P6
16955284201103016882,1,P6
15093369735274915452,1,P6
11730522394148410127,1,P6
4197081228122919084,3,P10
4213437778265219852,1,P6
9598587579662828270,1,P7
8783202522298852542,1,P6
9300837281060418817,1,P6
10588107118342977138,1,P6
9770931202910235579,1,P6
6553296751849509425,1,P6
8954072347209548791,1,P6
14120313771261805023,1,P6
1365835141265520938,1,P6
12591240673528419729,1,P6
7913326260677016236,1,P7
819244664392322488,1,P6
11627619064531625054,1,P6
8177745360027015951,1,P6
8238751292890849856,1,P6
1828315020636720480,1,P6
3625839664244217837,1,P10
600004917061473622,1,P6
5205843168847190196,1,P6
18345075782020672714,1,P6
3426285003505026686,1,P6
5940782472242128284,1,P6
8070190313854647638,1,P6
17229481146378531968,1,P6
10501451096216832663,1,P6
11181963679567144841,1,P6
8408464679366273454,1,P6
16979375351797850631,1,P10
2633412890797694254,1,P6
6267039239997433430,1,P10
6897883805565533040,1,P6
13714347872042851829,1,P6
1549988745715232202,1,P6
9469295946773650878,1,P6
13006320783077316226,1,P6
16321128536356605862,1,P6
1935241037404298088,1,P10
9001294338301014266,1,P6
12101413980949303401,1,P6
488222545531944919,1,P6
13327774565824585439,1,P6
10524087496732879701,1,P7
8758826783245603703,1,P6
16103463674119427677,1,P10
8890556150921075268,1,P6
7131413193238369144,1,P6
5756126318532973660,2,P6
9069740018998863957,1,P6
3248355429116022576,1,P6
8959101500003402119,1,P6
16633522048791115597,1,P6
2513110340318650648,1,P6
18385745184452546844,1,P6
14894057129486405346,1,P6
3587074200345443389,1,P9
12488239086049986765,1,P10
14114408435295580777,1,P10
8523070469977423196,1,P10
5370601742089621213,1,P6
14113746629412236383,1,P10
12533723747610419389,1,P9
15993228041863140590,1,P6
16034560238624175972,1,P6
10249565798622415276,1,P6
18052045403105722001,1,P10
14652126796592189402,1,P6
7015600351240215662,1,P6
5512332686058542546,1,P6
384648447733657402,1,P6
10687525250724073452,1,P6
10684557819283477345,1,P6
4948509348668886328,1,P6
11955836151948992907,1,P7
7236976205790672944,1,P6
10648692314394546667,1,P6
6982858994192338144,1,P6
208858841218090150,1,P6
4456384728388625657,1,P6
1920001606172964096,1,P6
8412438768429009296,1,P10
18135332074270863403,1,P6
13990964772448110981,1,P6
17661643656952337225,1,P6
18018307903232005963,1,P6
1354157105944743165,1,P6
13931559677810230268,1,P6
17921274862146642964,1,P6
10201451829118054576,1,P6
14258771406554535566,1,P6
12596664301237241646,1,P6
4286427877535796691,1,P6
6840170074464866470,1,P6
18121357773930216453,1,P6
6232181446136496552,1,P10
17864465152086728827,1,P6
9435703287558514566,1,P7
2117468617127516776,1,P6
12545238539756062487,1,P6
11959752302190663709,1,P6
1411496142775686792,1,P6
7705515117841606783,1,P6
9118696923474989129,1,P6
9997415025337838091,1,P7
6541367612819079184,1,P10
4501118073832565042,1,P6
1753253524533185038,1,P6
15812761355078888941,1,P6
9862678425035290982,1,P6
16290202960060889753,1,P6
12782801528926578789,1,P6
10120118911595482133,1,P6
2339465013404064204,1,P6
5221881242432416431,1,P6
8811119834850884417,1,P6
9798164166950116056,1,P7
14660690935355368325,1,P6
11145449592313394726,1,P6
17588795425498451543,1,P10
1106473822251351115,1,P7
11241631753726201432,1,P7
8478050090659164767,1,P6
17828440618186568001,1,P6
5530797159393288995,1,P6
17912264969043989614,1,P6
10609993269769317448,1,P6
8986988916712118245,1,P8
13929052769549498690,1,P6
9136257772560625790,1,P6
4779740550327621276,1,P6
14883400682253044494,1,P7
11320381492634628235,2,P6
17527313127862202846,1,P6
5942034880399749368,1,P7
4430140805791317075,1,P6
6400316137434252990,1,P6
8736491610240995529,1,P6
14783665807176239946,1,P6
1779578190975730803,1,P6
16805244639604964468,1,P6
5308161527762688938,1,P6
4632353277956110386,3,P9
12484704987077000950,1,P10
646899736959854135,1,P6
4074661700956065573,1,P6
15523018981962078035,1,P7
8940121825997179275,1,P6
1448514303994056339,1,P6
6057070775647616741,1,P6
15582039993574964231,1,P6
605684947449940614,1,P6
2069115020599488990,1,P6
10959814662495866098,1,P6
1049671974222562930,1,P6
15484873420966941162,1,P10
1623471766218168968,1,P6
10538678488897063994,1,P6
2962413243614074946,1,P6
8243091644753013919,1,P6
3401524233378094552,1,P7
2259964857176561511,1,P6
17166452580846364354,1,P6
16856604823902731757,1,P9
7444734677779718640,1,P6
17124545625337014289,1,P6
14129409973292595199,1,P6
18377313078884484312,1,P6
627189192525140906,1,P6
9085736428210454610,1,P6
5075227640324454891,1,P6
14593925560187426199,1,P10
1885072580481535446,1,P10
7756883278018891363,1,P6
16870678333220594925,1,P6
17490863902743530863,1,P6
16445347840539636929,1,P7
9063585400436976743,1,P6
7607645580976670621,1,P7
2081107362385957315,1,P9
7018981517520975040,2,P10
14917286514445465491,1,P6
1766820650331572972,1,P6
10569615956474650903,1,P6
10164084605254528051,1,P6
13824976052605899475,2,P7
8770194465675764759,1,P6
1061868359111433537,1,P6
11504540566751120095,1,P6
15251619313183452232,1,P6
2193337459748506439,1,P6
7353368813826055773,1,P6
14481808233688141362,1,P6
16895987337119976798,1,P6
17321536566155142789,1,P6
3969341688651092044,1,P7
8731017364791895710,1,P6
17336277625357842957,1,P6
17621336816965795471,1,P6
14359871270280356719,1,P7
12043799839788010152,1,P6
3540930036938032277,1,P7
4312327469326399790,2,P8
5798778154564035778,1,P6
14276365370075549863,1,P6
11570425269551458570,1,P6
8586104518436894684,1,P6
7129552247036566106,1,P6
16337975767112442010,1,P6
3793305547141355228,1,P7
14374599544586627269,1,P6
5774110216388312611,1,P6
834206404518247382,1,P6
6237333003909951810,1,P6
11295111024188861012,1,P6
12755874875016064186,1,P10
5592314030631978291,1,P6
4761538258984021108,1,P7
18421936865033272434,1,P6
5652686561942424458,1,P6
5466116513486480301,1,P7
3894829393564624163,1,P6
7722332325460445261,1,P10
6216193272468720523,1,P6
17300399466193110867,1,P6
7490290621014259470,1,P6
10921752663978324615,1,P6
15892372360488905920,1,P6
11826721510748883510,1,P6
1086398434714873432,1,P7
14429243766529102227,1,P6
7629373948495677047,1,P6
259020910926949160,1,P6
11660048783531724733,1,P7
17993447463041008856,1,P6
16674887628531671580,1,P6
15143747585316186512,1,P6
111182196286448507,1,P6
6329916352255333416,1,P7
17003394291819198715,1,P6
11611015333885192398,1,P6
14914698530764112227,1,P6
5798054113687893604,1,P6
8017523612159706984,1,P10
8623485968243003951,1,P6
4691623175935772755,1,P6
11767493509305331498,1,P6
13402899175626415719,1,P6
10126603140822635991,1,P8
5160926064412270137,1,P6
2629694097182493676,1,P6
4975619687596850272,1,P7
11471741511987347107,1,P6
6456893237651591650,1,P6
9691910387589362028,1,P6
13511844736463909283,1,P6
2478762978205943096,1,P10
10191006545284020326,1,P6
2758522466536278720,1,P6
7289897523951486253,1,P6
10314885746213571544,1,P6
3418654839706835008,1,P6
2590142325776477987,1,P6
1571219313719073774,1,P6
13333228464029339723,1,P6
17358064842342596836,1,P6
10483088748155999525,1,P6
1472871990432201239,1,P6
12121329980934544388,1,P6
11717762928750414298,1,P10
15855062947708901806,1,P10
7070789359336343913,1,P9
16688828105238439038,1,P6
12982448532404947642,1,P6
5657947886197464056,1,P6
9489117765799678293,1,P6
6316666167738869205,1,P7
6191703065284667263,1,P6
6636778565245597406,1,P6
18151274584670544178,1,P7
18107811019320301145,1,P6
2724093036961803972,1,P6
13052389446819005718,1,P6
11220605116886863458,1,P6
15637531519783172213,1,P6
2730618967520367125,1,P6
10863484097432378305,1,P6
2552110898541587690,1,P6
8717624052501134979,1,P6
16859802880090483117,1,P6
14632997736145595985,1,P8
3302891061034530512,1,P6
5974756772941422250,1,P10
18119012514592068509,1,P6
8930321783482258603,1,P6
9246750851459052198,1,P6
13709314424315955721,1,P6
15501714947597249081,1,P6
14868421243955351788,2,P10
5612122910746013642,2,P6
13858423807288822379,1,P6
4745961794660621465,1,P6
309161285290021787,1,P10
18159564239115570736,1,P6
6982571492391846766,1,P6
12717130034004736068,1,P6
10252881755231602351,1,P6
9350407003440849763,1,P6
15660267487352286527,1,P6
1469335672106395455,1,P6
10257188264023151901,1,P6
16166304300147022163,1,P6
5128978509273281474,1,P6
17513903556858829725,1,P6
4422864607315384840,1,P6
1443592541624160168,1,P6
16315594574011006237,1,P6
9098793894868259338,1,P6
11287969475395054492,1,P6
13320284079294169144,1,P6
17159077463583432162,1,P7
12227733722349931641,1,P6
8480558491357330980,1,P6
3559884493581496580,1,P6
14364541185958755523,1,P6
1469633207743859923,1,P6
6436892475899343557,1,P6
12803835579081318645,1,P8
14734134541017334350,1,P10
7878755089819294893,1,P6
970465526789675111,1,P6
4752649094997333681,1,P7
15613252647502523321,1,P10
2786173098677544070,1,P6
17272288327249878657,1,P10
2018638093886948964,1,P10
14161830260543928496,1,P7
6602594689942810095,1,P6
8445540704918139059,1,P6
6852135356887245718,1,P6
6217090025465451948,1,P6
10730663367653459752,1,P6
4087820796980970822,1,P6
3059511385211585951,1,P6
9256705873744967277,1,P6
15779742639418751233,2,P10
17715880086269380000,1,P6
11557152130596462948,1,P6
18368130644711316471,1,P6
5061035280737628950,1,P6
18342484154340319552,1,P6
11001839874070320387,1,P6
6647153325822590465,1,P6
1063440501753283068,1,P6
13755350625730422256,1,P6
10079150852496743822,1,P6
2364487881318691274,1,P6
3725688945296565591,1,P6
4046238087869486082,1,P7
3027113784824082011,1,P6
2034470134126508828,1,P6
11241825850324834669,1,P6
15926409536364151300,1,P6
14090688975470223008,1,P6
4750345669723660811,1,P6
16888693175020058690,1,P6
8567692767559327007,1,P6
17160150955108975375,1,P6
8684538232806268260,1,P6
15279483762200704006,1,P6
4662779595755741871,1,P6
2798492798449201441,1,P10
6236952597666015735,1,P6
11959881683168409364,1,P6
2715912708115687295,1,P6
9789567148723719208,1,P6
6445415946020356346,1,P6
808995278515718155,1,P6
8260559881389372851,1,P6
2745263386975336561,1,P6
11118238843780427889,1,P6
9562046338955052134,2,P6
12939225651860362313,1,P10
2714751230585993894,1,P6
3147687724987284004,1,P6
8097285419600851951,1,P6
10831495318000404127,1,P6
13660879688015945822,1,P6
18278396407992995727,1,P6
12923781937416043284,1,P6
1946695087528219115,1,P9
9288078433627376951,1,P6
18064798085568108990,1,P6
736164971814382812,1,P6
8986805715840671232,1,P6
18322810724473184057,1,P6
1886079844230185095,1,P6
10231581602232210593,1,P6
12275023072495781923,1,P10
1720108507722477258,1,P6
1227592464876739260,1,P6
10511083647486229454,1,P7
3680562456158303932,1,P6
14650846941104915523,1,P7
7613942530967588368,1,P6
8529531870595222538,1,P6
5283011545717328665,1,P7
17858495107463317322,1,P10
9302673189214133121,1,P6
3306938427392067340,1,P6
14234667118485087501,1,P6
17726299433960120728,1,P6
6171206055405158551,1,P6
18134557856651253391,1,P10
4542373662010229827,1,P10
5112786013161906666,1,P6
15589270593493535971,1,P6
10944758746602031388,1,P10
10441866266811089535,1,P6
427113604012011208,1,P6
10828718800797351515,1,P6
11289127020920560892,1,P10
14772896424134192678,1,P6
9153999266516836331,1,P7
16845670904414738130,1,P6
6919108221161173819,1,P6
6445265018098444299,1,P6
13594164179683614693,1,P6
16383242707899836759,1,P7
18165313362120976281,1,P6
11229943819929992269,1,P6
15110660690438532836,1,P6
2149024349992946168,1,P6
15399094883333188649,1,P7
7624854311233190090,1,P6
16241250180868088299,1,P6
11775137255721251950,1,P6
13367489465490299589,1,P6
17938111728326044881,1,P6
5754332674732375502,1,P7
11929727582896228224,1,P6
8622271234440374283,1,P9
9643822108933015889,1,P6
6393727313821282684,1,P6
5676050906009611153,1,P6
16531790692175271904,1,P6
2081749811307279985,1,P9
12809293451107877154,1,P6
3325609458656785027,1,P10
10113333481420507556,1,P6
3931784945090335485,1,P10
4245553722420988876,1,P6
16110086087866980008,1,P6
8909276113918282818,1,P6
6216572852829471240,1,P10
4784383167251066539,1,P6
10952705401980494314,1,P6
14752650902333968730,1,P7
5504883385069502865,1,P10
7005249026548090159,1,P6
8878128527290051117,1,P6
9649965609420788060,1,P7
17319490290291634808,1,P10
18422366143810126469,1,P6
4570660494303266160,1,P6
3735582175671453227,1,P6
3052276571038594505,1,P7
15231440537135982678,1,P7
3773361441193178573,1,P6
11949284194024659125,1,P7
3710642279903035623,1,P10
11859796254363293947,1,P6
5398591909227761564,1,P7
16827771769117849397,1,P6
5238786860000432115,1,P6
4202794400875989103,1,P6
8226293555867787356,1,P6
5111727981502841047,1,P10
2289118179319732767,1,P7
8003698734344584368,1,P7
16704358972488501559,1,P6
17236711291467789054,1,P6
14802044856820103576,1,P6
4665319083074369697,1,P10
16246464189562635412,1,P6
17227021283413668097,1,P6
13702593409963381450,1,P10
14033176844126945130,1,P6
4915638200910632415,1,P6
7557950884109774538,1,P6
16332131815249788122,1,P10
7380221100887791325,1,P6
15889977981623676069,1,P6
9355625822004048592,1,P7
8949797220749986835,1,P6
11834690651443445322,1,P7
12657004458876099386,1,P6
3519599931630895005,1,P6
15943874172506398668,1,P6
10152559795047184339,1,P10
5626116518010737874,1,P10
4178364620725433055,1,P6
12491447338944892753,1,P10
2281857023116080719,1,P10
1246158183303304908,1,P10
14431533578292376107,1,P6
2993633599497642087,1,P6
2473310545487465739,1,P7
3859879254047216394,1,P7
9348692903472156740,1,P10
5693697374906633943,1,P6
5863914729611265311,1,P6
14103249780663679195,1,P6
10647290596607574342,1,P6
16772909726969504416,1,P6
18445033852832124787,1,P6
9971654509781002593,1,P6
16132320787634071393,1,P10
11664452655177173715,1,P6
2639070866437944202,1,P6
13279323424932919660,1,P10
11691940802285848382,1,P7
7936967274350177738,1,P7
4590219327727585584,1,P6
13519965104797843827,1,P6
16947859598986116952,1,P6
12182548935027154723,1,P6
15423361392573532674,1,P6
11161691193834274099,1,P6
12674587994391626705,1,P10
2286978155176602651,1,P6
5395336295618039713,1,P6
144625989181584265,1,P6
5861625536297994249,1,P6
17034362340864981458,1,P6
12287413786565567525,1,P6
10493421892544234626,1,P10
7727684584259421025,1,P6
2717897853874356905,1,P6
1702289860283938934,1,P7
1847441070898739987,1,P6
10642705596840257080,1,P6
10342057484299367112,1,P6
11606754935792019529,1,P10
8489485535437471948,1,P8
12278443841472636710,1,P10
12951086920143035163,1,P6
1295710188485740944,1,P6
8939405770478245108,1,P6
16724404189718481469,1,P6
14898906088049576797,1,P6
5600560457430086324,1,P6
6302404864454018141,1,P6
2342223810161638494,1,P6
6245948169484198839,1,P10
7775724175733175008,1,P6
12549523994843441052,1,P6
4575251361496437242,1,P6
1065886410743534833,1,P6
17906743281164388859,1,P9
9331183167300072468,1,P6
15055250852481800797,1,P6
1904300972542939611,1,P6
15773622173272375528,1,P7
10238552569925714667,1,P9
7056011238130876127,1,P6
7581707995235818404,1,P10
988207666831847210,1,P10
1381484108898119660,1,P7
14507036366114717478,1,P10
14855061020051093457,1,P6
13333208544471868680,1,P9
10636813587691673859,1,P10
18053886552894960577,1,P10
11444948019762306030,1,P7
1442402404578141261,1,P6
11287621839006595156,1,P6
5870378377199140729,1,P10
17777951769637517896,1,P6
14075837413616263482,1,P10
16224127920053848958,1,P6
990660143671055941,1,P7
1955514202356975449,1,P7
2569243305163418920,1,P6
12399545270152178995,1,P6
17897621628901641798,1,P6
1868778044361021234,1,P7
2987555273624022658,1,P6
11002183696174014854,1,P6
13673932304482052369,1,P6
6707391045570509774,1,P6
3473839319214636846,1,P6
12286514178426647981,1,P6
8242766301669197741,1,P6
4526619874293340554,1,P10
11581347217067683943,1,P6
16820784205270591056,1,P6
13138513947187320633,1,P6
15461363540760288956,1,P10
4380215327083896847,1,P6
5082564538410007405,1,P6
17729081129565534193,1,P6
1782643404090973813,1,P7
16937503434888906812,1,P6
2927559263506826759,1,P6
7492108011717112954,1,P6
4318286071497747527,1,P10
18267814955508274685,1,P6
3836596661717465773,1,P10
1023081245451282759,1,P7
8489249061850550400,1,P6
5376642673210184087,1,P6
16509144671883733442,1,P6
13591723813027956877,1,P10
6060282763003040368,1,P9
3215506859174663186,1,P6
14636224720597983271,1,P10
12353523928930406727,1,P6
16357285017897288453,1,P9
14903017741696628659,1,P6
13060491043970361867,1,P10
8459694819174605844,1,P10
7762138762522533868,1,P7
11230178343434601078,1,P7
17706627324286289630,1,P6
15729238221588650307,1,P6
7582916546221141588,1,P6
6843168503114251876,1,P6
4973363531932147283,1,P6
4743199547035389379,1,P6
15300097942180475021,1,P6
627967069039828582,1,P6
3988138378834119839,1,P9
9919354959421344836,1,P6
3581784240271000606,1,P10
5368317615474577361,1,P6
12767345979343740865,1,P6
4142949409168086677,1,P10
11377159324828277631,1,P10
17918349442591403172,1,P10
7887336863745748749,1,P10
1068022621678911901,1,P6
5273175061780957227,1,P10
659908808756110617,1,P6
9429198308820443882,1,P6
18139100154150869255,1,P6
7724106992519067225,1,P6
7120971855974511369,1,P10
16139157347074520828,1,P6
5120724003694247973,1,P6
12364346097272970657,1,P10
11491462434592933924,1,P6
348442292315735592,1,P10
4712916656468197482,1,P6
16600093532639841211,1,P6
681675567273735238,1,P6
12709598972286088190,1,P6
15078003619314211300,1,P9
4673986466414642748,1,P6
7811731668887370595,1,P7
5123495847539712841,1,P6
9286919768690825445,1,P6
5385674087562833250,1,P10
7268539418892486530,1,P7
11896208531243912616,1,P6
11260274569592410267,1,P6
8424932292006063029,1,P6
2736853347143358116,1,P9
12164170405818825144,1,P6
13662274624102793999,1,P6
5390779194379218578,1,P7
8059127236632459572,1,P6
6889634958836668890,1,P6
7224007980603759386,1,P7
16142050250043246009,1,P6
5313717816550290711,1,P7
5145255968299013368,1,P6
2813276580472323545,1,P8
11822814227451350374,1,P6
17935099161462185773,1,P6
10119061595919180901,1,P7
4333581014474487008,1,P9
8382340792173357138,1,P6
10981323553541656032,1,P6
10739666897002802979,1,P6
10160408362041289927,1,P6
7328471998222330175,1,P10
2183843468907550481,1,P6
2654130328658574934,1,P6
1229180685681945293,1,P6
5693671424664924684,1,P7
6539648703825866007,1,P10
12099842015156782824,1,P9
8177070463456212454,1,P6
9921944454426754314,1,P6
714846333196977818,1,P9
7732531718795636607,1,P6
14815608445704303794,2,P6
5161703829588841939,1,P10
7109070927983669434,1,P10
3797448969186325363,1,P6
17887824110969777626,1,P10
5252092750645971101,1,P6
17715065850501637760,1,P6
5443824673666092453,1,P6
3396557989745086909,1,P6
12545498190171543471,1,P6
14378246934307373149,1,P6
