uid,gmm_component,gmm_label,max_responsibility
7330176005321887464,0,P6,0.941824705116697
11951778425800060091,0,P6,0.9229787113300326
6043202768933484564,0,P6,0.916473499285556
10122217132273318077,0,P6,0.9511835460779219
10155424301549144336,0,P6,0.9081023285215906
5963449317889127595,0,P6,0.9486233859995278
7631785254214031551,0,P6,0.92845099401151
2521891234408831939,0,P6,0.9492501434505357
15776481908117476868,0,P6,0.9170518391877323
15447759152049963451,0,P6,0.9301321140393866
15109365926765148367,0,P6,0.9153655687265838
1735530589891440231,0,P6,0.9064873139863093
3277753441964604048,2,P8,0.9195690491488823
17629560603797888226,0,P6,0.9082027983646358
1068330585135400686,0,P6,0.9418932665182566
14751671609576902184,2,P8,0.9999996769231225
8167082235169424430,0,P6,0.9362987925855808
10030077880327216799,0,P6,0.9085881309973337
5645950714039395631,0,P6,0.927042540891003
12922317308094372891,0,P6,0.9106921881118675
5225072224338797056,0,P6,0.9476661004021398
3693045583237609496,0,P6,0.9110295636112516
4296647018935497781,0,P6,0.9174443281226298
5627173036773265800,0,P6,0.9119114644831126
3855932176809428537,0,P6,0.9498019655617372
8610079461091420317,0,P6,0.9455866064308135
18117121597685082641,0,P6,0.9417048854946157
6344139375750241036,0,P6,0.9416407172625756
1032620289245288064,0,P6,0.9495326569878065
11652421722415162036,0,P6,0.9340611737214207
6958647435082937151,0,P6,0.9022908466494537
7971338821142134691,1,P7,0.9301949094467955
17556142001479494171,0,P6,0.9330267797599666
5544459926008996400,0,P6,0.9253793540066739
4233180866453780308,0,P6,0.941132469173867
8777943099366200589,0,P6,0.9165927718567957
14616038564404043424,0,P6,0.9185611078845319
4807646134222784559,0,P6,0.9073412451536107
652896528102973553,0,P6,0.9478311396320259
18128580603930148476,0,P6,0.9144781869189488
10308510228656450939,0,P6,0.9336233676475744
2499611297229585477,0,P6,0.9069278322718372
444913822866177270,0,P6,0.9397053692931664
17169803980392972156,0,P6,0.9099827142823005
5960727009759434669,0,P6,0.9273403582972011
17364355179994139676,0,P6,0.9475838581203408
5404027545884694836,1,P7,0.97592463918841
11170512764403279969,0,P6,0.9085974596942018
8902893500659624264,1,P7,0.9811694370935761
4423598256812834928,0,P6,0.9254017348208461
11816729055633459597,0,P6,0.9286850900765093
2839925519428388998,0,P6,0.9186406575214684
11926172640664781570,0,P6,0.9411402509661347
14134782110638304276,0,P6,0.9504746696392427
5744149287601901100,0,P6,0.9346485807068868
9768453183246903037,0,P6,0.9505638273123432
2281006358107145198,0,P6,0.905100124624306
13663759860748624649,0,P6,0.9468615863227744
1196815181921395674,0,P6,0.9380253587415759
