uid,gmm_component,gmm_label,max_responsibility
5098178645585285943,0,P6,1.0
6453542554899718548,0,P6,1.0
16033919008530152732,3,P9,1.0
54961713905843529,0,P6,1.0
1387085997942243734,0,P6,1.0
938960714645598253,0,P6,1.0
880876615188539041,3,P9,1.0
2167926813969999187,0,P6,1.0
4930256297059604703,0,P6,1.0
6203297362781975684,0,P6,1.0
7800229456658287608,0,P6,1.0
12863365431528022298,0,P6,1.0
2552306670323335034,0,P6,1.0
17531119502077256334,0,P6,1.0
17067740700735345037,0,P6,1.0
18365861869275295402,0,P6,1.0
17945457795363957703,0,P6,1.0
491251086872003919,0,P6,1.0
15525728914089258050,0,P6,1.0
9696858316154650539,0,P6,1.0
2537957094280349958,3,P9,1.0
18326789139355726269,3,P9,1.0
1894838916890291762,0,P6,1.0
5557967958760167342,3,P9,1.0
10558886948521803271,0,P6,1.0
2999743208653011246,0,P6,1.0
5255079736002872492,0,P6,1.0
11794049940577220309,0,P6,1.0
4839550154669494953,3,P9,1.0
3989571681448660691,0,P6,1.0
3173719761469131703,0,P6,1.0
5925703233411523,0,P6,1.0
12554342219482079076,3,P9,1.0
521386153975748600,0,P6,1.0
17339996858643777991,0,P6,1.0
9907510124592249530,0,P6,1.0
12700751237440960532,0,P6,1.0
11106673788563013312,0,P6,1.0
7165743778221002865,0,P6,1.0
11574693755097504125,3,P9,1.0
17965306262598557162,0,P6,1.0
3650639740105481783,0,P6,1.0
13203420940988855048,0,P6,1.0
3880536519385671107,0,P6,1.0
8750702997805679536,0,P6,1.0
15472412526477922347,0,P6,1.0
14328013485803770655,0,P6,1.0
9275619895313656925,0,P6,1.0
2788485655263331700,0,P6,1.0
5193648790405867905,0,P6,1.0
16187203043868289703,0,P6,1.0
6529454575901020094,0,P6,1.0
8424011777174003213,0,P6,1.0
18320256087022059388,3,P9,1.0
4916077941315984997,0,P6,1.0
18299939031537341281,3,P9,1.0
9225299017367703778,3,P9,1.0
7535726970993264604,0,P6,1.0
14425010255273603320,0,P6,1.0
17202569320833016929,0,P6,1.0
2095708084548130370,3,P9,1.0
3921898426711604133,0,P6,1.0
5773734739961890027,0,P6,1.0
14795237636467011114,0,P6,1.0
4754301888465174649,0,P6,1.0
4912234825013349510,0,P6,1.0
7926227864170170014,0,P6,1.0
16477474428626290891,0,P6,1.0
17613481960605072328,0,P6,1.0
9705796759949374001,0,P6,1.0
5219503992381234189,0,P6,1.0
18174599933509050862,0,P6,1.0
14626999095313132042,0,P6,1.0
3016706821394971727,3,P9,1.0
1752078125494516181,0,P6,1.0
3781153536994219826,3,P9,1.0
1846122485805132139,0,P6,1.0
11451568770534925139,0,P6,1.0
16057172547661743926,0,P6,1.0
14190802321197343215,0,P6,1.0
2207731861954327439,0,P6,1.0
17839339928930696295,0,P6,1.0
6347995786301303839,0,P6,1.0
11275243764466783656,3,P9,1.0
8435543038349202506,0,P6,1.0
4626640716901848210,0,P6,1.0
17425003570829357330,0,P6,1.0
17557733619697003670,0,P6,1.0
11254580480147604041,3,P9,0.9011601470389607
6935135193238933113,0,P6,1.0
6163159829126799170,0,P6,1.0
15156005602657120747,0,P6,1.0
10440875399227838001,0,P6,1.0
13868852138292498885,0,P6,1.0
12281029190509269621,0,P6,0.9999999926081182
9603195388968288809,0,P6,1.0
126530914316764680,0,P6,1.0
8293655669147175517,0,P6,1.0
11259108893229733424,0,P6,1.0
11048248339795475710,3,P9,1.0
12981577071729233319,0,P6,1.0
10520673395362510185,0,P6,1.0
14590270422047470053,0,P6,1.0
15298147772353223947,3,P9,1.0
412975098110333436,0,P6,1.0
4724930882220239897,3,P9,1.0
11002759083081572359,0,P6,0.9999999386077293
13741607769015837331,0,P6,1.0
16838427407375376304,0,P6,1.0
12584120627561312577,0,P6,1.0
3161398584285540931,0,P6,1.0
4830259337529325150,0,P6,1.0
8674251471569349630,0,P6,1.0
15864308977795593073,0,P6,1.0
16755326236589375043,0,P6,1.0
17924851123582040011,0,P6,1.0
8236562853418873876,0,P6,1.0
2899992428943861276,0,P6,1.0
4927359723272208855,0,P6,1.0
9629098876098889944,0,P6,1.0
3836463033393262191,0,P6,1.0
2339567133779855018,0,P6,1.0
13849006605917535530,0,P6,1.0
3257671117927206993,0,P6,1.0
7085862661696722953,0,P6,0.9999999999999964
4981737141782000246,0,P6,1.0
6617091925981502584,0,P6,1.0
15311755206398842298,3,P9,1.0
17119021765331822789,0,P6,1.0
3717256679159687705,0,P6,1.0
9011162984450507837,3,P9,1.0
6135496953773894117,0,P6,1.0
16515995797807037228,3,P9,1.0
12423553960130644548,0,P6,1.0
7715170106301264156,0,P6,1.0
5694262953817035137,3,P9,0.9429658486327323
18239968276762383905,3,P9,1.0
4599058089588230220,3,P9,1.0
18100028221242846501,0,P6,1.0
13615386189365221513,0,P6,1.0
4383489857557527841,0,P6,1.0
13639458931299387724,0,P6,1.0
7397015285769641390,0,P6,1.0
1145668759642867289,0,P6,1.0
13645210306155604113,0,P6,1.0
10405453922871426380,0,P6,1.0
4723547686608274842,0,P6,1.0
15025385424952263190,8,P14,1.0
11320918800385552914,3,P9,1.0
16037176598761709123,0,P6,1.0
3518444552103553433,3,P9,0.9999999999999609
1929219737983814039,3,P9,1.0
8844922738963876935,0,P6,1.0
1047987817636749627,0,P6,1.0
7140380889489118644,0,P6,1.0
8282955316825419130,3,P9,0.9999994879622914
967604939974640723,0,P6,1.0
18003787340136354824,0,P6,1.0
11353346404505872515,0,P6,1.0
13109933034534723613,0,P6,1.0
10672140141178468242,0,P6,1.0
9826779121557669124,0,P6,1.0
10679834521273491210,0,P6,1.0
16500709377365584390,0,P6,1.0
15988451252471384546,0,P6,1.0
16322578134421894821,0,P6,1.0
13002756855086117291,0,P6,1.0
10267042159529217675,0,P6,1.0
14643438036378944892,0,P6,1.0
5818535361119256017,0,P6,1.0
5559806632904897621,0,P6,1.0
17660202308331307203,0,P6,1.0
10827006611891314910,0,P6,1.0
15331418058850707153,0,P6,1.0
2929771108823631460,0,P6,1.0
8558871445906759177,0,P6,1.0
6307945501907667472,0,P6,1.0
6650469178857365025,0,P6,1.0
8223489010300800660,0,P6,1.0
12727392749665560932,0,P6,1.0
11833985208585172910,0,P6,1.0
5162313566173052265,0,P6,1.0
10810046204454579574,3,P9,1.0
12501191036512315148,0,P6,1.0
15587695664246815426,0,P6,1.0
2443808847990797490,0,P6,1.0
1295204646900245438,3,P9,1.0
10043501577956493858,0,P6,1.0
2730302950192666951,0,P6,1.0
14360023424298340582,0,P6,1.0
13857517124502330457,0,P6,1.0
32496547845262080,3,P9,1.0
703588535570318213,3,P9,1.0
7142919479666641781,0,P6,1.0
10918345753329266345,0,P6,1.0
14965747376309662520,3,P9,1.0
12681524341154516798,0,P6,1.0
8304787078332260074,0,P6,1.0
4812496069363380767,3,P9,1.0
13023263499501139971,3,P9,1.0
11920666639874352986,0,P6,1.0
5926945864197564984,0,P6,1.0
12216630139780054468,0,P6,1.0
17251195336157506411,0,P6,1.0
9121730074459193961,0,P6,1.0
14369177716725183670,0,P6,1.0
410894932055069865,0,P6,1.0
8219071607670762118,1,P7,1.0
7708981147082958474,0,P6,1.0
1983365491169097177,0,P6,1.0
1680924082237198010,0,P6,1.0
11706790230462385628,0,P6,1.0
11397557774313333290,0,P6,1.0
11604570412949197290,0,P6,1.0
1027483375937822644,0,P6,1.0
15350294799442412832,0,P6,1.0
9284464019541040472,0,P6,1.0
3126899737647990151,0,P6,1.0
12918919712244562087,0,P6,1.0
6178067506779692580,3,P9,1.0
7315211150646390262,0,P6,1.0
16975213830929223572,0,P6,1.0
10237005113052277241,3,P9,0.9999999998283791
9298024951750320477,0,P6,1.0
13265012427639476082,0,P6,1.0
5064270731614185412,0,P6,1.0
3899022176065533026,3,P9,1.0
16573815401105815690,3,P9,1.0
5807246746890092324,3,P9,1.0
1002016900130194214,0,P6,1.0
1340302441057160501,0,P6,1.0
8612494718308948146,0,P6,1.0
4842290297818729733,0,P6,1.0
7072154967813822845,0,P6,1.0
1468436461630029337,0,P6,1.0
1333316850764866556,0,P6,1.0
14650255830434931209,0,P6,1.0
1428979208403030872,3,P9,1.0
16307809055858162587,0,P6,1.0
17075216171456845277,0,P6,1.0
11484480493759573869,0,P6,1.0
7283712104375353557,0,P6,1.0
15961521777080170002,0,P6,1.0
12575681090342520710,0,P6,1.0
13933569921972374536,0,P6,1.0
1209829072585496121,0,P6,1.0
2226510686335530437,0,P6,1.0
4698729732306076449,0,P6,1.0
2511408308818150456,0,P6,1.0
2342816423495722209,0,P6,1.0
1227769731633098885,0,P6,1.0
15542304007822627057,0,P6,1.0
3456114894312497307,0,P6,1.0
3508784737776854630,3,P9,1.0
13607541660662689547,0,P6,1.0
17213339964495052436,0,P6,1.0
5543763426195811523,0,P6,1.0
3963362808281713523,0,P6,1.0
1348538940907274100,0,P6,1.0
2033896328336019305,0,P6,1.0
14163389880525075914,0,P6,1.0
14334599663763855300,0,P6,1.0
2942688220802418628,0,P6,1.0
18066967880784704493,3,P9,1.0
1811827070622070954,0,P6,1.0
856081197000294239,3,P9,1.0
163858382020875827,0,P6,1.0
7882886653329470651,3,P9,1.0
10346285689591767423,0,P6,1.0
14830852652202427816,0,P6,1.0
15819700072071409103,3,P9,1.0
4657762210338678598,0,P6,1.0
14103151999542345472,0,P6,1.0
134442835207375630,0,P6,1.0
8616863651468269632,0,P6,1.0
10872516183160173895,3,P9,1.0
2370087156942559565,0,P6,1.0
8686307355856560225,0,P6,1.0
13837943736633102649,0,P6,1.0
9134271441563924,0,P6,1.0
14807059879228868091,0,P6,1.0
2996081569756150910,3,P9,1.0
267823259800981768,0,P6,1.0
12941479493996662931,0,P6,1.0
5509518001295770630,0,P6,1.0
9180971917390430245,0,P6,1.0
11862776069901019210,0,P6,1.0
6085597872641148617,0,P6,1.0
4000157776433114790,0,P6,1.0
4939853719238766734,3,P9,1.0
17627170319609244558,0,P6,1.0
1297793744453219038,0,P6,1.0
6149713488543804896,0,P6,1.0
2105592426664647294,0,P6,1.0
7484630584468761048,0,P6,0.9999999459624315
14060627483063371750,0,P6,1.0
11502115394897105860,0,P6,1.0
8408621891153778767,0,P6,1.0
8009245339919135689,0,P6,1.0
9654159013525975841,0,P6,1.0
5811858463781769405,0,P6,1.0
12535833776684285598,0,P6,1.0
9501677721888541718,3,P9,1.0
13908038228517795229,0,P6,1.0
16289374237576198972,0,P6,1.0
16106091675165846136,0,P6,1.0
6240881342161165998,0,P6,1.0
16028631121001081370,0,P6,1.0
6160650727904320259,0,P6,1.0
15104930256446809029,0,P6,1.0
3751670133778898909,0,P6,1.0
16408347621974365578,0,P6,1.0
3504598330299729686,0,P6,1.0
13604740443077213593,0,P6,1.0
13117611917878188479,0,P6,1.0
18247783254901852694,0,P6,1.0
6543241991135179246,0,P6,1.0
14903841119262652211,3,P9,1.0
5962986672129714457,0,P6,1.0
9261409188113220693,0,P6,1.0
8102706036815373181,0,P6,1.0
6152006076136383420,3,P9,1.0
4159870504237053774,0,P6,1.0
16496510548939614276,0,P6,1.0
11231035730383280642,0,P6,1.0
4654945715086608761,0,P6,1.0
8214554773244102945,0,P6,1.0
16333732946964516502,0,P6,1.0
13948911722345959332,0,P6,1.0
8171675343621414133,3,P9,1.0
7457347187572250296,0,P6,1.0
13879837498539324820,0,P6,1.0
12206796936804691283,0,P6,1.0
9143671677135053016,0,P6,1.0
5090825913301682928,0,P6,1.0
1409564145125453957,0,P6,1.0
13292525267759541709,0,P6,1.0
9113889770248322379,0,P6,1.0
145754756336797568,0,P6,1.0
8478842340487566271,0,P6,1.0
4045512933174545371,0,P6,1.0
3187706180312401894,0,P6,0.999999996017447
17279307151660876923,3,P9,1.0
15816151876588798495,0,P6,1.0
13654879563692149206,0,P6,1.0
18115364439374634234,0,P6,0.9999999999888982
5447016118340387192,0,P6,1.0
934780899046220293,0,P6,1.0
10545779061259211111,0,P6,1.0
3723246149484035789,0,P6,1.0
14031571264221888345,3,P9,1.0
484338712457300700,0,P6,1.0
9791544361829295463,3,P9,1.0
125373513479378577,3,P9,1.0
18150133248421477174,0,P6,1.0
11657106799057413509,0,P6,1.0
4182991348206856119,3,P9,1.0
7177716041235516174,0,P6,1.0
2854865786853301476,0,P6,1.0
6161989658496469574,0,P6,1.0
3952662469534253580,0,P6,1.0
12245508123415605363,0,P6,1.0
4255846890723928588,1,P7,0.9999999948186993
10259575572451153627,3,P9,1.0
9793241036412590287,3,P9,1.0
46424724929922061,0,P6,1.0
6704846814248565334,0,P6,1.0
15873182838557568985,0,P6,1.0
1721741604288536008,3,P9,1.0
7310469271249486978,0,P6,1.0
14232191403311758962,0,P6,0.9999999445176548
3699585035420239308,0,P6,0.999999999999984
17377287247660293893,0,P6,1.0
10172469043145005823,0,P6,1.0
16038776130390638818,0,P6,1.0
681681889350779812,0,P6,1.0
12066019692958953909,0,P6,1.0
6307325161844047500,0,P6,1.0
2501508687550603488,0,P6,1.0
7113680525970355954,0,P6,1.0
1062575371933744455,0,P6,1.0
2572761322095228959,0,P6,1.0
3697473395706643680,0,P6,1.0
14029457356577650924,0,P6,1.0
15010842214976190673,3,P9,1.0
6537888746417933836,0,P6,1.0
5751239151519881400,0,P6,1.0
17109126795248789538,0,P6,1.0
13215764831646219107,0,P6,1.0
15155659110752127523,0,P6,1.0
12096363517548239995,0,P6,1.0
17971545794003108626,3,P9,1.0
9040806306375502374,0,P6,1.0
7722424925624295274,0,P6,1.0
11062896327460033172,0,P6,1.0
14799268824972484405,0,P6,1.0
14726333337622529331,0,P6,1.0
10510397291403698971,0,P6,1.0
7004458587182546542,0,P6,0.9999999786738114
3724610979255110179,0,P6,1.0
2650091233055642324,0,P6,1.0
1956452070985058190,0,P6,1.0
1909325447058977350,0,P6,1.0
15998304776203550051,0,P6,1.0
11802664229867788044,0,P6,1.0
1176380299174576764,0,P6,0.999999999999754
1153786988328964501,0,P6,1.0
5759200373253116648,0,P6,1.0
2957228348476437647,0,P6,1.0
12247722228096524140,0,P6,1.0
10843021397546366963,0,P6,1.0
14487391971828774385,0,P6,1.0
3991097908430450773,1,P7,1.0
17918573960634680201,0,P6,1.0
2655774113460094477,0,P6,1.0
10353144182698496606,0,P6,1.0
10547833811955703256,0,P6,1.0
618266709904274866,0,P6,1.0
13552443743645188981,0,P6,1.0
3750306535202512889,0,P6,1.0
15814331043930992641,0,P6,1.0
6662940503744891674,0,P6,1.0
9965793808704736015,0,P6,1.0
17578302884356251921,0,P6,1.0
756212671675539002,0,P6,1.0
12551209879890587950,0,P6,1.0
10429801293970800108,0,P6,1.0
7875785433227595631,3,P9,0.9999999976304039
13625184709701048244,0,P6,1.0
4110873979638136423,0,P6,1.0
9294721444573542376,3,P9,1.0
4557570261162438646,0,P6,1.0
16687337179725810006,0,P6,1.0
14853031884392450941,0,P6,1.0
15163136291128724884,0,P6,1.0
16248424629834307668,3,P9,1.0
3230818354660753884,3,P9,1.0
13917431657670482749,0,P6,1.0
17937508830434674160,0,P6,1.0
6243353698164629369,0,P6,1.0
16100701091495801718,0,P6,1.0
12059202998191422671,0,P6,1.0
6194894904933494377,3,P9,1.0
13178202647287855764,0,P6,1.0
12984756121191173981,0,P6,1.0
12432708088086384197,3,P9,1.0
15501136893427779689,0,P6,1.0
4723603172484458164,0,P6,1.0
12492058320478691843,0,P6,1.0
14298234855546630369,3,P9,1.0
3543652113399027280,0,P6,1.0
563736535319993486,0,P6,1.0
864987102929047102,0,P6,1.0
6397690876443684462,0,P6,1.0
18425825229802107789,0,P6,1.0
3214072902121803278,0,P6,1.0
16586204813744178789,0,P6,1.0
15598365822945700394,0,P6,1.0
16620926967354621147,0,P6,1.0
1166836831110953925,0,P6,1.0
6506521304094521416,0,P6,1.0
16986787580421807205,0,P6,1.0
7930392256836942187,3,P9,1.0
8048011121657473680,0,P6,1.0
7748126229684528772,0,P6,1.0
16763094034681858245,0,P6,1.0
4387405679461172252,0,P6,1.0
10477045119366243504,0,P6,1.0
1063216379438518917,0,P6,1.0
4595216273437046408,3,P9,1.0
4997679255507979475,3,P9,1.0
15271084204992699675,0,P6,1.0
18359366390561933855,3,P9,1.0
6517704371119846941,0,P6,1.0
6933681785319274881,3,P9,1.0
5062763479459022728,3,P9,1.0
9588166419031030498,0,P6,1.0
11879241066919661279,0,P6,1.0
5783839037772213303,0,P6,1.0
1588421580090945008,0,P6,1.0
4084343561440653377,0,P6,1.0
12553019377288278900,0,P6,1.0
10657028683307664146,3,P9,1.0
8510794372379692491,0,P6,1.0
3100763904135525808,0,P6,1.0
7057428278079281941,0,P6,1.0
10076323735689011078,3,P9,1.0
16069516882540986823,0,P6,1.0
5641858002314740558,0,P6,1.0
7555550062373069281,0,P6,1.0
10160789925960951129,0,P6,1.0
16736728604643871379,0,P6,1.0
15678184518941260628,0,P6,1.0
14566190132394337538,0,P6,1.0
10204506313109565915,0,P6,1.0
821335214910752562,0,P6,1.0
16325861802605845649,0,P6,1.0
4444583196639435580,0,P6,1.0
7274039706405141657,0,P6,1.0
10273430250021389263,0,P6,1.0
10939737927370701656,0,P6,1.0
7587997311328320414,0,P6,1.0
15385859885076370780,3,P9,1.0
10295526539405006401,0,P6,1.0
289421489614891342,3,P9,1.0
10025891911748820703,0,P6,1.0
3151637413957978088,0,P6,1.0
12683351115798565356,0,P6,1.0
12955037706879635947,3,P9,1.0
4395809393819949496,0,P6,1.0
17469289647803612395,0,P6,1.0
5328752818750583110,0,P6,1.0
10485380107263165122,0,P6,1.0
1303687649859585228,3,P9,1.0
11571195714705609769,0,P6,1.0
16825646953764060027,3,P9,1.0
12030020744872922241,0,P6,1.0
16417757489258049290,0,P6,1.0
12281169323170375752,0,P6,1.0
17484118591144306270,0,P6,1.0
9556189011283490266,0,P6,1.0
15382577156961151894,0,P6,1.0
9740575913761015760,0,P6,1.0
13127157052189101905,0,P6,1.0
219773909543495865,0,P6,1.0
11183726823907024504,0,P6,1.0
872220829996672223,0,P6,1.0
9819012293786083423,0,P6,1.0
3093265320361647613,0,P6,1.0
4326324805211979084,3,P9,1.0
2149966890485245263,3,P9,1.0
15728849536666677067,0,P6,1.0
7509394679777495530,0,P6,1.0
6425237841563523612,1,P7,0.999999999999444
9133684704114079715,0,P6,1.0
15439149654199020603,0,P6,1.0
3680408273466243692,0,P6,1.0
1804844536546224711,0,P6,1.0
13671181731315488670,3,P9,1.0
13417147571075266637,0,P6,1.0
1234632317304380882,0,P6,1.0
112288520719706481,0,P6,1.0
12923472203384369431,0,P6,1.0
18337343597633884805,0,P6,1.0
2697062603247587656,0,P6,1.0
14463425347122299505,0,P6,1.0
6279020435205826719,0,P6,1.0
13214704204821527538,3,P9,1.0
8789039143885709244,0,P6,1.0
9575055344775761552,0,P6,1.0
6523022242079693508,0,P6,1.0
4648538495412937410,0,P6,1.0
1097499779532277648,0,P6,1.0
3175870546453661564,0,P6,1.0
1195212607914676661,0,P6,1.0
16355781389187762348,0,P6,1.0
13440599793074195941,3,P9,1.0
1008522821403041105,0,P6,1.0
8104333789564587823,3,P9,1.0
5817028991521439600,0,P6,1.0
6603093395940849268,0,P6,1.0
1245045289273990567,3,P9,1.0
2434274523404028347,0,P6,1.0
13445249952579346903,0,P6,1.0
1136738433376079948,0,P6,1.0
3995094256616522804,3,P9,1.0
5287920550211873328,0,P6,1.0
17230925071996578021,0,P6,1.0
6735406721647578394,0,P6,1.0
3782909122860865803,0,P6,1.0
3577975713105034155,0,P6,1.0
10028351384872535384,0,P6,1.0
14801161974646490007,0,P6,1.0
1018920897314193876,0,P6,1.0
11957284659748557895,3,P9,1.0
11837522275346630855,0,P6,1.0
15600526202961701886,0,P6,1.0
14422870999219395372,0,P6,1.0
4315660431420312260,0,P6,1.0
7764177365860462738,0,P6,1.0
18269641074126970854,0,P6,1.0
18321186678207448786,3,P9,1.0
1060259170451927909,0,P6,1.0
8929075129804312552,0,P6,1.0
3063906206414965781,0,P6,0.9999973242158872
5274813411863299644,0,P6,0.9999999999999023
8136007680536126399,0,P6,1.0
16801440188192802132,0,P6,1.0
4762474533421444325,0,P6,1.0
7977161513872924631,0,P6,1.0
5753502264805671081,0,P6,1.0
17241952073989774950,0,P6,1.0
13236570672797960619,0,P6,1.0
7714611179410905607,0,P6,1.0
10757642614012160064,0,P6,1.0
4865843581272983687,0,P6,1.0
16292430083029017689,0,P6,1.0
1796651824016427295,0,P6,1.0
98297907849373202,0,P6,1.0
5992160690318855839,0,P6,1.0
3698783311082979774,1,P7,0.9999999999994804
8320683073772961964,0,P6,1.0
10415760101532216957,0,P6,1.0
12386226033146149418,3,P9,1.0
3970856666585963715,0,P6,1.0
9391661713592652429,0,P6,1.0
13079221732618467361,0,P6,1.0
10451217786014877156,0,P6,1.0
17301208162057019481,0,P6,1.0
4249479201291881470,0,P6,1.0
8686538672710742451,0,P6,1.0
5738464847081039651,0,P6,1.0
11087785018889960684,0,P6,1.0
18223065545448540241,0,P6,1.0
16364318619280225125,0,P6,1.0
11845908854191271552,0,P6,1.0
12943052757345495682,0,P6,1.0
7904377408633231568,0,P6,1.0
18113944997304125257,1,P7,1.0
1005486214952210640,3,P9,1.0
520782009337151097,1,P7,1.0
3713019348046085262,0,P6,1.0
3373908499199247216,0,P6,1.0
15506243368852656575,0,P6,1.0
8008535002217980098,0,P6,1.0
4820813802242903051,0,P6,1.0
10801988291566804960,0,P6,1.0
5002570603963258568,3,P9,1.0
16724756708419653364,0,P6,1.0
11239364674332369733,0,P6,1.0
17053447021345989606,0,P6,1.0
13998529348981283127,0,P6,1.0
16093872151234163331,0,P6,1.0
11158655603972744162,0,P6,1.0
13209445716946671014,0,P6,1.0
12700713944101661930,0,P6,1.0
14406599302943467464,0,P6,1.0
15680106727950695729,0,P6,1.0
6337789457177360592,0,P6,1.0
17049514663236955898,0,P6,1.0
12273587079634346395,0,P6,1.0
5485029704494173572,0,P6,1.0
11519685410973002788,1,P7,0.999999999999936
1101364160025851596,0,P6,1.0
7367551374975688282,3,P9,1.0
17558490952639144692,0,P6,1.0
4062425933809451894,3,P9,1.0
10898801372778328143,0,P6,1.0
6852132641503480989,0,P6,1.0
14646001865430865492,0,P6,1.0
8771888128160067634,0,P6,1.0
12592025666543938597,0,P6,1.0
1416640945894534022,0,P6,1.0
1297424450746635549,0,P6,1.0
18060947038983011630,0,P6,1.0
15406410430554639473,0,P6,1.0
6974007135581644153,3,P9,1.0
13909376458402874418,0,P6,1.0
34178175728858979,0,P6,1.0
12521163269019009383,0,P6,1.0
10573465645017320595,0,P6,1.0
5423857309137333107,0,P6,1.0
1223436671374139769,3,P9,1.0
17539739801730841517,0,P6,1.0
9968714935510823571,0,P6,1.0
666917626133377758,0,P6,1.0
12921256749188306102,0,P6,1.0
1189162913511267882,0,P6,1.0
2167924982808769851,3,P9,1.0
17474024030033434491,0,P6,0.9999999999999698
11730048426125922954,0,P6,1.0
10898649959472996159,0,P6,1.0
14058667373321637901,0,P6,1.0
12468807904787944610,0,P6,1.0
17296094616516658612,0,P6,1.0
4692102565495747818,3,P9,1.0
184806875829229533,0,P6,1.0
13432288122185303909,0,P6,1.0
9594741377630123989,3,P9,1.0
594408543800139954,0,P6,1.0
15756827853355879339,3,P9,1.0
17120722730971832274,0,P6,1.0
13585138425717687472,0,P6,1.0
4997671895335224344,0,P6,1.0
2887175758470295472,0,P6,1.0
15624111189895154668,0,P6,1.0
13244506832352454869,0,P6,1.0
8581478374689184356,0,P6,1.0
7217630531985739524,3,P9,1.0
2459691956196139912,0,P6,1.0
14804105945229393532,0,P6,1.0
17500044654773638466,3,P9,1.0
13813158027633872563,0,P6,1.0
14117453998318352612,0,P6,1.0
16626476869742617710,3,P9,1.0
11508148201565188353,0,P6,1.0
10307281055895875113,3,P9,1.0
16770485310451509865,3,P9,1.0
