(INFO) (train_vae.py) (04-Jul-2026 12:29:07) /home/mae2183/miniconda3/envs/cryodrgn/bin/cryodrgn train_vae results_cryodrgn/J1442_real/inputs/particles.128.mrcs --poses results_cryodrgn/J1442_real/inputs/poses.pkl --ctf results_cryodrgn/J1442_real/inputs/ctf.pkl --zdim 1 -n 50 --enc-dim 256 --enc-layers 3 --dec-dim 256 --dec-layers 3 --no-amp --batch-size 32 --load results_cryodrgn/J1442_real/pilot_z1/weights.14.pkl -o results_cryodrgn/J1442_real/pilot_z1
(INFO) (train_vae.py) (04-Jul-2026 12:29:07) cryoDRGN 4.3.0
(INFO) (train_vae.py) (04-Jul-2026 12:29:07) Namespace(particles='/home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/inputs/particles.128.mrcs', outdir='/home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/pilot_z1', zdim=1, poses='/home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/inputs/poses.pkl', ctf='/home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/inputs/ctf.pkl', load='results_cryodrgn/J1442_real/pilot_z1/weights.14.pkl', do_analysis=True, checkpoint=1, log_interval=1000, verbose=False, seed=10106, shuffle_seed=None, ind=None, invert_data=True, window=True, window_r=0.85, datadir=None, lazy=False, shuffler_size=0, num_workers=None, max_threads=16, ntilts=10, random_tilts=False, t_emb_dim=64, tlayers=3, tdim=1024, dose_per_tilt=None, angle_per_tilt=3, num_epochs=50, batch_size=32, wd=0, lr=0.0001, beta=None, beta_control=None, norm=None, amp=False, multigpu=False, do_pose_sgd=False, pretrain=1, emb_type='quat', pose_lr=0.0003, qlayers=3, qdim=256, encode_mode='resid', enc_mask=None, use_real=False, players=3, pdim=256, pe_type='gaussian', feat_sigma=0.5, pe_dim=None, domain='fourier', activation='relu', func=<function main at 0x7efb3c62a8c0>)
(INFO) (train_vae.py) (04-Jul-2026 12:29:07) Use cuda True
(INFO) (train_vae.py) (04-Jul-2026 12:29:07) Loading dataset from /home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/inputs/particles.128.mrcs
(INFO) (dataset.py) (04-Jul-2026 12:29:21) Normalizing HT by 0 +/- 63.01006317138672
(INFO) (dataset.py) (04-Jul-2026 12:29:21) Normalized real space images by 0.0006625046953558922 +/- 0.49061059951782227
(INFO) (train_vae.py) (04-Jul-2026 12:29:21) Loading ctf params from /home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/inputs/ctf.pkl
(INFO) (ctf.py) (04-Jul-2026 12:29:21) Image size (pix)  : 128
(INFO) (ctf.py) (04-Jul-2026 12:29:21) A/pix             : 2.075000047683716
(INFO) (ctf.py) (04-Jul-2026 12:29:21) DefocusU (A)      : 15058.4287109375
(INFO) (ctf.py) (04-Jul-2026 12:29:21) DefocusV (A)      : 14862.46875
(INFO) (ctf.py) (04-Jul-2026 12:29:21) Dfang (deg)       : -10.690818786621094
(INFO) (ctf.py) (04-Jul-2026 12:29:21) voltage (kV)      : 300.0
(INFO) (ctf.py) (04-Jul-2026 12:29:21) cs (mm)           : 2.700000047683716
(INFO) (ctf.py) (04-Jul-2026 12:29:21) w                 : 0.10000000149011612
(INFO) (ctf.py) (04-Jul-2026 12:29:21) Phase shift (deg) : 0.0
(INFO) (train_vae.py) (04-Jul-2026 12:29:21) HetOnlyVAE(
  (encoder): ResidLinearMLP(
    (main): Sequential(
      (0): MyLinear(in_features=12852, out_features=256, bias=True)
      (1): ReLU()
      (2): ResidLinear(
        (linear): MyLinear(in_features=256, out_features=256, bias=True)
      )
      (3): ReLU()
      (4): ResidLinear(
        (linear): MyLinear(in_features=256, out_features=256, bias=True)
      )
      (5): ReLU()
      (6): ResidLinear(
        (linear): MyLinear(in_features=256, out_features=256, bias=True)
      )
      (7): ReLU()
      (8): MyLinear(in_features=256, out_features=2, bias=True)
    )
  )
  (decoder): FTPositionalDecoder(
    (decoder): ResidLinearMLP(
      (main): Sequential(
        (0): MyLinear(in_features=385, out_features=256, bias=True)
        (1): ReLU()
        (2): ResidLinear(
          (linear): MyLinear(in_features=256, out_features=256, bias=True)
        )
        (3): ReLU()
        (4): ResidLinear(
          (linear): MyLinear(in_features=256, out_features=256, bias=True)
        )
        (5): ReLU()
        (6): ResidLinear(
          (linear): MyLinear(in_features=256, out_features=256, bias=True)
        )
        (7): ReLU()
        (8): MyLinear(in_features=256, out_features=2, bias=True)
      )
    )
  )
)
(INFO) (train_vae.py) (04-Jul-2026 12:29:21) 3784964 parameters in model
(INFO) (train_vae.py) (04-Jul-2026 12:29:21) 3488258 parameters in encoder
(INFO) (train_vae.py) (04-Jul-2026 12:29:21) 296706 parameters in decoder
(WARNING) (utils.py) (04-Jul-2026 12:29:21) Warning: /home/mae2183/cryoem-classification/results_cryodrgn/J1442_real/pilot_z1/config.yaml already exists. Overwriting.
(INFO) (train_vae.py) (04-Jul-2026 12:29:22) Loading checkpoint from results_cryodrgn/J1442_real/pilot_z1/weights.14.pkl
(INFO) (train_vae.py) (04-Jul-2026 12:29:22) Using 0 workers for data loading
(INFO) (train_vae.py) (04-Jul-2026 12:29:28) # [Train Epoch: 15/50] [1024/230396 particles] gen loss=0.559193, kld=1.736282, beta=1.000000, loss=0.559329
(INFO) (train_vae.py) (04-Jul-2026 12:29:34) # [Train Epoch: 15/50] [2016/230396 particles] gen loss=0.565517, kld=1.975338, beta=1.000000, loss=0.565671
(INFO) (train_vae.py) (04-Jul-2026 12:29:40) # [Train Epoch: 15/50] [3008/230396 particles] gen loss=0.559342, kld=1.848264, beta=1.000000, loss=0.559486
(INFO) (train_vae.py) (04-Jul-2026 12:29:45) # [Train Epoch: 15/50] [4000/230396 particles] gen loss=0.553133, kld=1.826549, beta=1.000000, loss=0.553275
(INFO) (train_vae.py) (04-Jul-2026 12:29:51) # [Train Epoch: 15/50] [5024/230396 particles] gen loss=0.560185, kld=1.829313, beta=1.000000, loss=0.560327
(INFO) (train_vae.py) (04-Jul-2026 12:29:57) # [Train Epoch: 15/50] [6016/230396 particles] gen loss=0.563533, kld=1.816445, beta=1.000000, loss=0.563674
(INFO) (train_vae.py) (04-Jul-2026 12:30:02) # [Train Epoch: 15/50] [7008/230396 particles] gen loss=0.559674, kld=1.796742, beta=1.000000, loss=0.559814
(INFO) (train_vae.py) (04-Jul-2026 12:30:08) # [Train Epoch: 15/50] [8000/230396 particles] gen loss=0.560180, kld=1.820623, beta=1.000000, loss=0.560321
(INFO) (train_vae.py) (04-Jul-2026 12:30:14) # [Train Epoch: 15/50] [9024/230396 particles] gen loss=0.558087, kld=1.991940, beta=1.000000, loss=0.558242
(INFO) (train_vae.py) (04-Jul-2026 12:30:20) # [Train Epoch: 15/50] [10016/230396 particles] gen loss=0.558043, kld=1.752399, beta=1.000000, loss=0.558179
(INFO) (train_vae.py) (04-Jul-2026 12:30:25) # [Train Epoch: 15/50] [11008/230396 particles] gen loss=0.564006, kld=1.877224, beta=1.000000, loss=0.564152
(INFO) (train_vae.py) (04-Jul-2026 12:30:31) # [Train Epoch: 15/50] [12000/230396 particles] gen loss=0.561480, kld=1.856622, beta=1.000000, loss=0.561625
(INFO) (train_vae.py) (04-Jul-2026 12:30:37) # [Train Epoch: 15/50] [13024/230396 particles] gen loss=0.562078, kld=1.840901, beta=1.000000, loss=0.562221
(INFO) (train_vae.py) (04-Jul-2026 12:30:42) # [Train Epoch: 15/50] [14016/230396 particles] gen loss=0.559321, kld=1.836524, beta=1.000000, loss=0.559464
(INFO) (train_vae.py) (04-Jul-2026 12:30:48) # [Train Epoch: 15/50] [15008/230396 particles] gen loss=0.551343, kld=1.913749, beta=1.000000, loss=0.551492
(INFO) (train_vae.py) (04-Jul-2026 12:30:54) # [Train Epoch: 15/50] [16000/230396 particles] gen loss=0.561240, kld=1.693585, beta=1.000000, loss=0.561372
(INFO) (train_vae.py) (04-Jul-2026 12:31:00) # [Train Epoch: 15/50] [17024/230396 particles] gen loss=0.558154, kld=1.788580, beta=1.000000, loss=0.558293
(INFO) (train_vae.py) (04-Jul-2026 12:31:05) # [Train Epoch: 15/50] [18016/230396 particles] gen loss=0.558270, kld=1.749089, beta=1.000000, loss=0.558406
(INFO) (train_vae.py) (04-Jul-2026 12:31:11) # [Train Epoch: 15/50] [19008/230396 particles] gen loss=0.556551, kld=1.992224, beta=1.000000, loss=0.556706
(INFO) (train_vae.py) (04-Jul-2026 12:31:17) # [Train Epoch: 15/50] [20000/230396 particles] gen loss=0.561688, kld=1.897789, beta=1.000000, loss=0.561835
(INFO) (train_vae.py) (04-Jul-2026 12:31:22) # [Train Epoch: 15/50] [21024/230396 particles] gen loss=0.557958, kld=1.788226, beta=1.000000, loss=0.558098
(INFO) (train_vae.py) (04-Jul-2026 12:31:28) # [Train Epoch: 15/50] [22016/230396 particles] gen loss=0.563579, kld=1.890604, beta=1.000000, loss=0.563727
(INFO) (train_vae.py) (04-Jul-2026 12:31:34) # [Train Epoch: 15/50] [23008/230396 particles] gen loss=0.557280, kld=1.865238, beta=1.000000, loss=0.557426
(INFO) (train_vae.py) (04-Jul-2026 12:31:39) # [Train Epoch: 15/50] [24000/230396 particles] gen loss=0.558855, kld=1.772038, beta=1.000000, loss=0.558993
(INFO) (train_vae.py) (04-Jul-2026 12:31:45) # [Train Epoch: 15/50] [25024/230396 particles] gen loss=0.561115, kld=1.898691, beta=1.000000, loss=0.561263
(INFO) (train_vae.py) (04-Jul-2026 12:31:51) # [Train Epoch: 15/50] [26016/230396 particles] gen loss=0.562288, kld=1.975493, beta=1.000000, loss=0.562442
(INFO) (train_vae.py) (04-Jul-2026 12:31:57) # [Train Epoch: 15/50] [27008/230396 particles] gen loss=0.564620, kld=1.949943, beta=1.000000, loss=0.564771
(INFO) (train_vae.py) (04-Jul-2026 12:32:02) # [Train Epoch: 15/50] [28000/230396 particles] gen loss=0.559506, kld=1.807140, beta=1.000000, loss=0.559647
(INFO) (train_vae.py) (04-Jul-2026 12:32:08) # [Train Epoch: 15/50] [29024/230396 particles] gen loss=0.555457, kld=1.956641, beta=1.000000, loss=0.555609
(INFO) (train_vae.py) (04-Jul-2026 12:32:14) # [Train Epoch: 15/50] [30016/230396 particles] gen loss=0.559692, kld=1.855226, beta=1.000000, loss=0.559836
(INFO) (train_vae.py) (04-Jul-2026 12:32:19) # [Train Epoch: 15/50] [31008/230396 particles] gen loss=0.558376, kld=1.930163, beta=1.000000, loss=0.558526
