,0,1,2,3,4,5,6,7
P6,1.9585576001754845,0.47566572600168633,0.4835897851793967,1.7115341881660806,0.39046159933223235,0.2044473385199697,0.09052153851003429,0.07503453211577495
P7,0.8197839704501498,2.9395685568478567,0.6530049978913356,2.1866957691963917,0.41885404611770805,0.22364149675558656,0.07340514543932239,0.07465560831187747
P8,0.7408816371032533,0.8198767975538483,2.3645550728593747,1.6688934398722788,0.11830854024440476,7.619306615332394e-05,4.377201012376206e-05,1.4888455532549836e-05
P9,0.8430254230464623,1.149358768818403,1.2954998167490637,4.075387473137395,1.517697407072394,0.9053055384552608,0.31922910989679043,0.3373498021454439
P10,0.00015331766809757554,0.06185038157067997,0.0865886596356374,0.07352129630427935,1.7358042303466582e-05,0.00037317367461840245,1.4230277726910369e-05,1.6955877736663804e-05
P11,1.2218686599943156,1.6254317719396734,1.4018569243883774,1.451641836831558,1.3374693855647368,4.962878424932226,0.26882113063310265,0.29425872917050316
P12,0.528678352008138,0.8204006578998884,0.8341248352182816,0.8037056089415464,1.2799354953311364,0.4863957763931429,3.3291475485022843,1.243522721632543
P13,0.5965897546806992,0.48930765310095736,0.8521598946848566,2.671304875870171,0.29313689101479184,0.1190781580154007,1.7208633795213382,3.46267369956056
P14,3.465163445002731,3.9625917655756155,3.503648469362971,5.445870042586503,4.079767095078236,3.8026015006102765,3.3100929066780176,3.323619653221549
