,0,1,2,3,4,5,6,7
P6,12.791390019917875,0.8520464845880364,0.14091845882150406,1.4459918333510715,0.07263778213652278,0.038015970434661,0.02401808441711167,0.013955345842621997
P7,1.495214725691967,11.754541232912016,0.9970196672700725,2.1224581565489946,0.08339762692880584,0.04163810209238626,0.013775030900334832,0.013915819252933356
P8,0.3690404811971162,1.0512162225971797,13.030618451652737,0.7636626684159226,0.208615584537185,0.00036599333048904363,0.00020878740838675623,8.887534671809044e-05
P9,2.2955784789863847,2.94083771913984,2.6274112459365893,7.186279397605058,2.0709451767899476,0.9513128293551063,0.33372173292331886,0.34216412121894907
P10,0.0005462522933190564,0.2301969541204273,0.330780480861867,0.27723116226718025,13.81541743838836,0.0018008214818735506,9.592477126883279e-05,0.00018504994758614877
P11,0.7785287412826492,1.0606811289272364,1.0607356616667316,0.9508822424610522,1.1373342781105447,10.567549449387771,0.17343855736006775,0.202395426741216
P12,0.1563996214388901,0.25478964501835805,0.2511746449133628,0.23944415303840677,0.4229419578017006,0.14030318638445352,12.58484732678787,0.2852615819280123
P13,0.13706529939240003,0.12452954137683303,0.1861181891488473,0.8451452883667301,0.07929040075339057,0.02459530554120456,0.5564319846812614,12.243641948119393
P14,-12.891339311404206,-12.759062184319813,-12.879169319672096,-12.443913414516764,-12.735345323272465,-12.803582620403393,-12.931686974360707,-12.927910071352853
